rung,prob_t,min_votes,n_detections,tp,fp,fn,micro_f1_50,tile_mcc,tile_tp,tile_tn,tile_fp,tile_fn
G3IMG-ARM1-K5,0.4,1,11739,4361.0,7378.0,657.0,0.520498895983768,0.7495899397886531,2597,4881,131,932
G3IMG-ARM1-K5,0.4,2,7937,4231.0,3706.0,787.0,0.6531840988035508,0.744722307967427,2528,4918,94,1001
G3IMG-ARM1-K5,0.4,3,6316,4140.0,2176.0,878.0,0.7305452620434091,0.7413428786497255,2485,4939,73,1044
G3IMG-ARM1-K5,0.4,4,5295,4027.0,1268.0,991.0,0.7809560748569767,0.7334623989200436,2444,4943,69,1085
G3IMG-ARM1-K5,0.4,5,4324,3726.0,598.0,1292.0,0.7976878612716762,0.7164505280236393,2346,4958,54,1183
G3IMG-ARM1-K5,0.5,1,11329,4283.0,7046.0,735.0,0.5240105218082829,0.7478594730544825,2555,4908,104,974
G3IMG-ARM1-K5,0.5,2,7669,4139.0,3530.0,879.0,0.6524789154252384,0.7398572077819573,2485,4934,78,1044
G3IMG-ARM1-K5,0.5,3,6104,4039.0,2065.0,979.0,0.7263082179464125,0.7368596608773533,2443,4955,57,1086
G3IMG-ARM1-K5,0.5,4,5125,3921.0,1204.0,1097.0,0.7731440402247854,0.7283105982406063,2400,4958,54,1129
G3IMG-ARM1-K5,0.5,5,4195,3627.0,568.0,1391.0,0.787365678931944,0.7108049217717115,2306,4968,44,1223
G3IMG-ARM1-K5,0.6,1,11325,4283.0,7042.0,735.0,0.5241387750107079,0.7478594730544825,2555,4908,104,974
G3IMG-ARM1-K5,0.6,2,7666,4139.0,3527.0,879.0,0.652633238725954,0.7398572077819573,2485,4934,78,1044
G3IMG-ARM1-K5,0.6,3,6101,4037.0,2064.0,981.0,0.7261444374494109,0.7368596608773533,2443,4955,57,1086
G3IMG-ARM1-K5,0.6,4,5123,3920.0,1203.0,1098.0,0.7730992998718075,0.7283105982406063,2400,4958,54,1129
G3IMG-ARM1-K5,0.6,5,4194,3626.0,568.0,1392.0,0.7872340425531915,0.7108049217717115,2306,4968,44,1223
G3IMG-ARM1-K5,0.65,1,11323,4283.0,7040.0,735.0,0.524202925157579,0.7478594730544825,2555,4908,104,974
G3IMG-ARM1-K5,0.65,2,7665,4139.0,3526.0,879.0,0.6526846960498305,0.7398572077819573,2485,4934,78,1044
G3IMG-ARM1-K5,0.65,3,6101,4037.0,2064.0,981.0,0.7261444374494109,0.7368596608773533,2443,4955,57,1086
G3IMG-ARM1-K5,0.65,4,5123,3920.0,1203.0,1098.0,0.7730992998718075,0.7283105982406063,2400,4958,54,1129
G3IMG-ARM1-K5,0.65,5,4194,3626.0,568.0,1392.0,0.7872340425531915,0.7108049217717115,2306,4968,44,1223
G3IMG-ARM1-K5,0.7,1,11292,4277.0,7015.0,741.0,0.5244635193133047,0.747700338485759,2553,4909,103,976
G3IMG-ARM1-K5,0.7,2,7648,4132.0,3516.0,886.0,0.6524553923890731,0.7400073729539698,2483,4936,76,1046
G3IMG-ARM1-K5,0.7,3,6088,4029.0,2059.0,989.0,0.7255537547271744,0.7367216327541006,2441,4956,56,1088
G3IMG-ARM1-K5,0.7,4,5110,3911.0,1199.0,1107.0,0.7723143759873617,0.7281769350563603,2398,4959,53,1131
G3IMG-ARM1-K5,0.7,5,4183,3618.0,565.0,1400.0,0.7864362569285946,0.7109002794798921,2305,4969,43,1224
G3IMG-ARM1-K5,0.75,1,11266,4269.0,6997.0,749.0,0.5243183492999263,0.7465794403808269,2548,4909,103,981
G3IMG-ARM1-K5,0.75,2,7630,4123.0,3507.0,895.0,0.6519607843137255,0.7391200057868084,2479,4936,76,1050
G3IMG-ARM1-K5,0.75,3,6075,4020.0,2055.0,998.0,0.7247813936716849,0.7360610895904517,2438,4956,56,1091
G3IMG-ARM1-K5,0.75,4,5098,3902.0,1196.0,1116.0,0.7714511664689602,0.7275178677454682,2395,4959,53,1134
G3IMG-ARM1-K5,0.75,5,4173,3608.0,565.0,1410.0,0.785115874224785,0.7102446965036895,2302,4969,43,1227
G3IMG-ARM1-K5,0.8,1,10955,4212.0,6743.0,806.0,0.5273899705753459,0.7435364590437774,2524,4917,95,1005
G3IMG-ARM1-K5,0.8,2,7428,4057.0,3371.0,961.0,0.6519363650972201,0.7349313256729235,2452,4942,70,1077
G3IMG-ARM1-K5,0.8,3,5921,3948.0,1973.0,1070.0,0.7218210074046987,0.7305087097851833,2410,4958,54,1119
G3IMG-ARM1-K5,0.8,4,4974,3823.0,1151.0,1195.0,0.7652121697357885,0.7215468460002165,2365,4961,51,1164
G3IMG-ARM1-K5,0.8,5,4081,3535.0,546.0,1483.0,0.7770084624684032,0.7045420043907576,2273,4971,41,1256
G3IMG-ARM1-K5,0.85,1,10950,4212.0,6738.0,806.0,0.5275551102204409,0.7444137164152077,2524,4920,92,1005
G3IMG-ARM1-K5,0.85,2,7426,4057.0,3369.0,961.0,0.6520411443265832,0.7355316270317468,2452,4944,68,1077
G3IMG-ARM1-K5,0.85,3,5921,3948.0,1973.0,1070.0,0.7218210074046987,0.7305087097851833,2410,4958,54,1119
G3IMG-ARM1-K5,0.85,4,4974,3823.0,1151.0,1195.0,0.7652121697357885,0.7215468460002165,2365,4961,51,1164
G3IMG-ARM1-K5,0.85,5,4081,3535.0,546.0,1483.0,0.7770084624684032,0.7045420043907576,2273,4971,41,1256
G3IMG-ARM1-K5,0.9,1,10007,4011.0,5996.0,1007.0,0.533910149750416,0.7346313659840884,2452,4941,71,1077
G3IMG-ARM1-K5,0.9,2,6785,3805.0,2980.0,1213.0,0.6447513344065068,0.7210681482820493,2360,4963,49,1169
G3IMG-ARM1-K5,0.9,3,5412,3666.0,1746.0,1352.0,0.7029721955896452,0.7101936072809351,2296,4973,39,1233
G3IMG-ARM1-K5,0.9,4,4554,3533.0,1021.0,1485.0,0.738194734642708,0.7007970983992476,2250,4975,37,1279
G3IMG-ARM1-K5,0.9,5,3735,3249.0,486.0,1769.0,0.7423740431851937,0.6806494111810039,2147,4982,30,1382
G3IMG-ARM1-K5,0.95,1,9999,4010.0,5989.0,1008.0,0.5340613970833057,0.7341888007167358,2450,4941,71,1079
G3IMG-ARM1-K5,0.95,2,6780,3804.0,2976.0,1214.0,0.6448550601796915,0.721377406862798,2360,4964,48,1169
G3IMG-ARM1-K5,0.95,3,5407,3664.0,1743.0,1354.0,0.702925659472422,0.710290839612715,2295,4974,38,1234
G3IMG-ARM1-K5,0.95,4,4549,3531.0,1018.0,1487.0,0.7381624333646912,0.7006805339053741,2248,4976,36,1281
G3IMG-ARM1-K5,0.95,5,3731,3247.0,484.0,1771.0,0.742256257858041,0.6805432970851423,2145,4983,29,1384
G3IMG-ARM1-K5,0.98,1,7366,3179.0,4187.0,1839.0,0.5134043927648579,0.6643964528842239,2086,4973,39,1443
G3IMG-ARM1-K5,0.98,2,4915,2880.0,2035.0,2138.0,0.5798852310480218,0.6417178131222283,1957,4989,23,1572
G3IMG-ARM1-K5,0.98,3,3893,2692.0,1201.0,2326.0,0.6041970598137134,0.6230120478155226,1863,4994,18,1666
G3IMG-ARM1-K5,0.98,4,3230,2536.0,694.0,2482.0,0.6149369544131912,0.6052524329311783,1780,4995,17,1749
G3IMG-ARM1-K5,0.98,5,2624,2279.0,345.0,2739.0,0.5964407223239989,0.5771479247405653,1647,4998,14,1882
G3IMG-ARM1-K5,1.0,1,7358,3177.0,4181.0,1841.0,0.5134130575307045,0.6637418391318454,2083,4973,39,1446
G3IMG-ARM1-K5,1.0,2,4909,2879.0,2030.0,2139.0,0.5800342500251838,0.6412828001542222,1955,4989,23,1574
G3IMG-ARM1-K5,1.0,3,3887,2689.0,1198.0,2329.0,0.6039303761931499,0.621922563004093,1858,4994,18,1671
G3IMG-ARM1-K5,1.0,4,3227,2534.0,693.0,2484.0,0.6146755609460278,0.604595973329347,1777,4995,17,1752
G3IMG-ARM1-K5,1.0,5,2621,2277.0,344.0,2741.0,0.5961513287079461,0.5764856059410923,1644,4998,14,1885
