rung,prob_t,min_votes,n_detections,tp,fp,fn,micro_f1_50,tile_mcc,tile_tp,tile_tn,tile_fp,tile_fn
G3IMG-ARM1-K3,0.85,3,4604,3710.0,894.0,1308.0,0.7711494491789649,0.7139311028122737,2316,4971,41,1213
G3IMG-ARM1-K3,0.9,1,8528,3910.0,4618.0,1108.0,0.5772921895762588,0.7316002790943525,2426,4950,62,1103
G3IMG-ARM1-K3,0.9,2,5633,3670.0,1963.0,1348.0,0.6891371702187589,0.7144358906276242,2314,4974,38,1215
G3IMG-ARM1-K3,0.9,3,4199,3420.0,779.0,1598.0,0.7421069762395573,0.6932589728932262,2208,4980,32,1321
G3IMG-ARM1-K3,0.95,1,8520,3906.0,4614.0,1112.0,0.5770423991726991,0.7311592931908208,2424,4950,62,1105
G3IMG-ARM1-K3,0.95,2,5627,3666.0,1961.0,1352.0,0.6887740723344294,0.7139995055259604,2312,4974,38,1217
G3IMG-ARM1-K3,0.95,3,4193,3415.0,778.0,1603.0,0.7415047226142656,0.6928240156392674,2206,4980,32,1323
G3IMG-ARM1-K3,0.98,1,6169,3010.0,3159.0,2008.0,0.5381246089210691,0.6531624705190592,2033,4974,38,1496
G3IMG-ARM1-K3,0.98,2,4002,2685.0,1317.0,2333.0,0.5953436807095343,0.6235539995471759,1872,4990,22,1657
G3IMG-ARM1-K3,0.98,3,2934,2413.0,521.0,2605.0,0.6068913480885313,0.5908470346600015,1716,4994,18,1813
G3IMG-ARM1-K3,1.0,1,6159,3008.0,3151.0,2010.0,0.5382481882437148,0.6525074006719156,2030,4974,38,1499
G3IMG-ARM1-K3,1.0,2,3997,2684.0,1313.0,2334.0,0.5954520244037715,0.6231176456410756,1870,4990,22,1659
G3IMG-ARM1-K3,1.0,3,2932,2412.0,520.0,2606.0,0.6067924528301887,0.5906271188069391,1715,4994,18,1814
