map_name,source,n_neighbours_50m,n_neighbours_100m
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,1
K-35-055-2,student,0,1
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,1,1
K-35-055-2,student,0,0
K-35-055-2,student,0,1
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,1
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,1
K-35-055-2,student,0,2
K-35-055-2,student,0,1
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,1
K-35-055-2,student,0,1
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,student,0,0
K-35-055-2,reviewer_phantom,0,0
K-35-055-2,reviewer_phantom,0,0
K-35-055-2,reviewer_phantom,0,0
K-35-055-2,reviewer_phantom,1,1
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,1,1
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,1
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,1,1
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,student,0,0
K-35-055-3,reviewer_phantom,1,1
K-35-055-3,reviewer_phantom,1,1
K-35-055-3,reviewer_phantom,0,1
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,1
K-35-055-4,student,0,1
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,1
K-35-055-4,student,1,2
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,1,1
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,1,1
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,0
K-35-055-4,student,0,1
K-35-055-4,student,0,0
K-35-055-4,reviewer_phantom,1,1
K-35-055-4,reviewer_phantom,0,1
K-35-055-4,reviewer_phantom,1,1
K-35-055-4,reviewer_phantom,1,1
K-35-056-3,student,0,0
K-35-056-3,student,0,0
K-35-056-3,student,0,0
K-35-056-3,student,0,0
K-35-056-3,student,0,0
K-35-056-3,student,0,0
K-35-056-3,student,0,0
K-35-056-3,student,0,0
K-35-056-3,student,0,0
K-35-056-3,student,0,0
K-35-056-3,student,0,0
K-35-056-3,student,0,0
K-35-056-3,student,0,0
K-35-056-3,student,0,0
K-35-056-3,student,0,0
K-35-056-3,student,0,0
K-35-056-3,student,0,0
K-35-056-3,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,1,1
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,1,1
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,1
K-35-062-4_Asenovgrad_4326,student,1,1
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,1,1
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,1
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,1
K-35-062-4_Asenovgrad_4326,student,0,1
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,student,0,0
K-35-062-4_Asenovgrad_4326,reviewer_phantom,0,0
K-35-062-4_Asenovgrad_4326,reviewer_phantom,1,1
K-35-062-4_Asenovgrad_4326,reviewer_phantom,1,1
K-35-062-4_Asenovgrad_4326,reviewer_phantom,0,0
K-35-062-4_Asenovgrad_4326,reviewer_phantom,0,1
K-35-062-4_Asenovgrad_4326,reviewer_phantom,0,0
K-35-062-4_Asenovgrad_4326,reviewer_phantom,0,1
K-35-062-4_Asenovgrad_4326,reviewer_phantom,0,0
K-35-062-4_Asenovgrad_4326,reviewer_phantom,0,0
K-35-062-4_Asenovgrad_4326,reviewer_phantom,0,0
K-35-062-4_Asenovgrad_4326,reviewer_phantom,1,1
K-35-062-4_Asenovgrad_4326,reviewer_phantom,0,0
K-35-062-4_Asenovgrad_4326,reviewer_phantom,0,0
K-35-062-4_Asenovgrad_4326,reviewer_phantom,1,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,2
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,1,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,1,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,2
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,1,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,1,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,1,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,3
K-35-063-1_Granit_4326,student,1,3
K-35-063-1_Granit_4326,student,0,3
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,2
K-35-063-1_Granit_4326,student,1,2
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,1,1
K-35-063-1_Granit_4326,student,1,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,1
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,student,0,0
K-35-063-1_Granit_4326,reviewer_phantom,1,1
K-35-063-1_Granit_4326,reviewer_phantom,0,2
K-35-063-1_Granit_4326,reviewer_phantom,0,0
K-35-063-1_Granit_4326,reviewer_phantom,1,1
K-35-063-1_Granit_4326,reviewer_phantom,2,5
K-35-063-1_Granit_4326,reviewer_phantom,0,5
K-35-063-1_Granit_4326,reviewer_phantom,0,0
K-35-063-1_Granit_4326,reviewer_phantom,1,2
K-35-063-1_Granit_4326,reviewer_phantom,0,0
K-35-063-1_Granit_4326,reviewer_phantom,1,1
K-35-063-1_Granit_4326,reviewer_phantom,0,0
K-35-063-1_Granit_4326,reviewer_phantom,0,0
K-35-063-1_Granit_4326,reviewer_phantom,0,1
K-35-063-1_Granit_4326,reviewer_phantom,0,1
K-35-063-1_Granit_4326,reviewer_phantom,0,0
K-35-063-1_Granit_4326,reviewer_phantom,0,0
K-35-063-1_Granit_4326,reviewer_phantom,1,1
K-35-063-1_Granit_4326,reviewer_phantom,1,1
K-35-063-1_Granit_4326,reviewer_phantom,1,1
K-35-063-1_Granit_4326,reviewer_phantom,0,0
K-35-063-1_Granit_4326,reviewer_phantom,0,0
K-35-063-1_Granit_4326,reviewer_phantom,3,5
K-35-063-1_Granit_4326,reviewer_phantom,2,4
K-35-063-1_Granit_4326,reviewer_phantom,0,1
K-35-063-1_Granit_4326,reviewer_phantom,0,1
K-35-063-1_Granit_4326,reviewer_phantom,0,0
K-35-063-1_Granit_4326,reviewer_phantom,0,0
K-35-063-1_Granit_4326,reviewer_phantom,0,0
K-35-063-1_Granit_4326,reviewer_phantom,0,0
K-35-063-1_Granit_4326,reviewer_phantom,0,0
K-35-063-1_Granit_4326,reviewer_phantom,0,0
K-35-063-1_Granit_4326,reviewer_phantom,0,0
K-35-063-1_Granit_4326,reviewer_phantom,0,0
K-35-063-1_Granit_4326,reviewer_phantom,0,1
K-35-063-1_Granit_4326,reviewer_phantom,1,3
K-35-063-1_Granit_4326,reviewer_phantom,0,0
K-35-063-1_Granit_4326,reviewer_phantom,0,1
K-35-063-1_Granit_4326,reviewer_phantom,1,1
K-35-063-1_Granit_4326,reviewer_phantom,1,3
K-35-063-1_Granit_4326,reviewer_phantom,2,4
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,1,1
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,1,2
K-35-063-2_Chirpan_4326,student,0,2
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,1,1
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,2
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,1,2
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,1,1
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,1,1
K-35-063-2_Chirpan_4326,student,1,1
K-35-063-2_Chirpan_4326,student,0,0
