cell,stride,tile_px,overlap_frac,K,prob_t,min_votes,n_detections,precision,recall,f1,mcc
g512_ov320,192,512,0.625,10,0.1,6,596,0.6560402684563759,0.9135514018691588,0.763671875,0.5786257262073337
g512_ov320,192,512,0.625,10,0.1,7,559,0.6940966010733453,0.9065420560747663,0.7862208713272543,0.588231867813126
g512_ov320,192,512,0.625,10,0.1,8,523,0.7361376673040153,0.8995327102803738,0.8096740273396424,0.5934391143895887
g512_ov320,192,512,0.625,10,0.1,9,499,0.7655310621242485,0.8925233644859814,0.8241639697950378,0.6229008389308432
g512_ov320,192,512,0.625,10,0.1,10,472,0.798728813559322,0.8808411214953271,0.8377777777777777,0.6402996963026791
g512_ov320,192,512,0.625,10,0.15,1,919,0.41566920565832427,0.8925233644859814,0.5671863400148478,0.7560722377028446
g512_ov320,192,512,0.625,10,0.15,2,690,0.553623188405797,0.8925233644859814,0.6833631484794276,0.7896240740398363
g512_ov320,192,512,0.625,10,0.15,3,582,0.6494845360824743,0.883177570093458,0.7485148514851486,0.8025020085165618
g512_ov320,192,512,0.625,10,0.15,4,519,0.7225433526011561,0.8761682242990654,0.791974656810982,0.8076578608649421
g512_ov320,192,512,0.625,10,0.15,5,480,0.7770833333333333,0.8714953271028038,0.8215859030837006,0.8126136194078223
g512_ov320,192,512,0.625,10,0.15,6,457,0.8140043763676149,0.8691588785046729,0.840677966101695,0.8126136194078223
g512_ov320,192,512,0.625,10,0.15,7,434,0.8525345622119815,0.8644859813084113,0.8584686774941994,0.8048312194333561
g512_ov320,192,512,0.625,10,0.15,8,417,0.882494004796163,0.8598130841121495,0.8710059171597633,0.7977729470131616
g512_ov320,192,512,0.625,10,0.15,9,408,0.8946078431372549,0.852803738317757,0.8732057416267942,0.8023472849608585
g512_ov320,192,512,0.625,10,0.15,10,397,0.9143576826196473,0.8481308411214953,0.8799999999999999,0.8023472849608585
g512_ov320,192,512,0.625,10,0.2,1,881,0.42224744608399545,0.8691588785046729,0.5683728036669213,0.7645341987186479
g512_ov320,192,512,0.625,10,0.2,2,664,0.5602409638554217,0.8691588785046729,0.6813186813186812,0.8032585684394552
g512_ov320,192,512,0.625,10,0.2,3,563,0.6571936056838366,0.8644859813084113,0.7467204843592331,0.8076578608649421
g512_ov320,192,512,0.625,10,0.2,4,507,0.7238658777120316,0.8574766355140186,0.7850267379679144,0.8081582946378589
g512_ov320,192,512,0.625,10,0.2,5,469,0.7803837953091685,0.8551401869158879,0.8160535117056855,0.8132096808570975
g512_ov320,192,512,0.625,10,0.2,6,446,0.8183856502242153,0.852803738317757,0.8352402745995423,0.8132096808570975
g512_ov320,192,512,0.625,10,0.2,7,425,0.8564705882352941,0.8504672897196262,0.8534583821805393,0.8093378941042079
g512_ov320,192,512,0.625,10,0.2,8,409,0.8850855745721271,0.8457943925233645,0.864994026284349,0.8023472849608585
g512_ov320,192,512,0.625,10,0.2,9,400,0.8975,0.8387850467289719,0.8671497584541062,0.806944333891053
g512_ov320,192,512,0.625,10,0.2,10,390,0.9179487179487179,0.8364485981308412,0.8753056234718827,0.806944333891053
g512_ov320,192,512,0.625,10,0.3,1,789,0.4512040557667934,0.8317757009345794,0.5850451930977815,0.7870163980837847
g512_ov320,192,512,0.625,10,0.3,2,601,0.5906821963394343,0.8294392523364486,0.6899902818270165,0.813866408969979
g512_ov320,192,512,0.625,10,0.3,3,514,0.6867704280155642,0.8247663551401869,0.7494692144373674,0.818417099090533
g512_ov320,192,512,0.625,10,0.3,4,467,0.7494646680942184,0.8177570093457944,0.7821229050279329,0.806944333891053
g512_ov320,192,512,0.625,10,0.3,5,434,0.804147465437788,0.8154205607476636,0.8097447795823665,0.807772216747559
g512_ov320,192,512,0.625,10,0.3,6,413,0.8426150121065376,0.8130841121495327,0.8275862068965518,0.807772216747559
g512_ov320,192,512,0.625,10,0.3,7,395,0.8810126582278481,0.8130841121495327,0.8456865127582017,0.807772216747559
g512_ov320,192,512,0.625,10,0.3,8,380,0.9105263157894737,0.8084112149532711,0.8564356435643565,0.8049026751860122
g512_ov320,192,512,0.625,10,0.3,9,374,0.9171122994652406,0.8014018691588785,0.8553615960099751,0.8049026751860122
g512_ov320,192,512,0.625,10,0.3,10,365,0.936986301369863,0.7990654205607477,0.862547288776797,0.8049026751860122
g512_ov320,192,512,0.625,10,0.4,1,784,0.45153061224489793,0.8271028037383178,0.5841584158415841,0.7870163980837847
g512_ov320,192,512,0.625,10,0.4,2,597,0.5912897822445561,0.8247663551401869,0.6887804878048781,0.8100183902390264
g512_ov320,192,512,0.625,10,0.4,3,511,0.6868884540117417,0.8200934579439252,0.7476038338658146,0.8145845188519937
g512_ov320,192,512,0.625,10,0.4,4,464,0.75,0.8130841121495327,0.7802690582959642,0.8031364292551322
g512_ov320,192,512,0.625,10,0.4,5,432,0.8032407407407407,0.8107476635514018,0.8069767441860465,0.803987935394555
g512_ov320,192,512,0.625,10,0.4,6,411,0.8418491484184915,0.8084112149532711,0.8247914183551848,0.803987935394555
g512_ov320,192,512,0.625,10,0.4,7,393,0.8804071246819338,0.8084112149532711,0.8428745432399514,0.803987935394555
g512_ov320,192,512,0.625,10,0.4,8,378,0.91005291005291,0.8037383177570093,0.8535980148883374,0.8011498028983806
g512_ov320,192,512,0.625,10,0.4,9,372,0.9166666666666666,0.7967289719626168,0.8524999999999999,0.8011498028983806
g512_ov320,192,512,0.625,10,0.4,10,363,0.9366391184573003,0.794392523364486,0.8596713021491783,0.8011498028983806
g512_ov320,192,512,0.625,10,0.65,1,754,0.45755968169761274,0.8060747663551402,0.5837563451776651,0.813866408969979
g512_ov320,192,512,0.625,10,0.65,2,578,0.5951557093425606,0.8037383177570093,0.68389662027833,0.8191733427830541
g512_ov320,192,512,0.625,10,0.65,3,496,0.6895161290322581,0.7990654205607477,0.7402597402597403,0.8153647729440837
g512_ov320,192,512,0.625,10,0.65,4,452,0.75,0.7920560747663551,0.7704545454545455,0.807772216747559
g512_ov320,192,512,0.625,10,0.65,5,420,0.8047619047619048,0.7897196261682243,0.7971698113207546,0.8049026751860122
g512_ov320,192,512,0.625,10,0.65,6,400,0.8425,0.7873831775700935,0.8140096618357487,0.8049026751860122
g512_ov320,192,512,0.625,10,0.65,7,383,0.8798955613577023,0.7873831775700935,0.8310727496917385,0.8049026751860122
g512_ov320,192,512,0.625,10,0.65,8,370,0.9108108108108108,0.7873831775700935,0.8446115288220551,0.8021524366928652
g512_ov320,192,512,0.625,10,0.65,9,364,0.9175824175824175,0.780373831775701,0.8434343434343433,0.8021524366928652
g512_ov320,192,512,0.625,10,0.65,10,355,0.9380281690140845,0.7780373831775701,0.8505747126436781,0.8021524366928652
g512_ov320,192,512,0.625,10,0.7,1,750,0.4573333333333333,0.8014018691588785,0.5823429541595925,0.818417099090533
g512_ov320,192,512,0.625,10,0.7,2,575,0.5947826086956521,0.7990654205607477,0.6819541375872383,0.8191733427830541
g512_ov320,192,512,0.625,10,0.7,3,493,0.6896551724137931,0.794392523364486,0.738327904451683,0.8153647729440837
g512_ov320,192,512,0.625,10,0.7,4,450,0.7488888888888889,0.7873831775700935,0.7676537585421412,0.803987935394555
g512_ov320,192,512,0.625,10,0.7,5,418,0.8038277511961722,0.7850467289719626,0.7943262411347518,0.8011498028983806
g512_ov320,192,512,0.625,10,0.7,6,398,0.8417085427135679,0.7827102803738317,0.8111380145278451,0.8011498028983806
g512_ov320,192,512,0.625,10,0.7,7,381,0.8792650918635171,0.7827102803738317,0.8281829419035847,0.8011498028983806
g512_ov320,192,512,0.625,10,0.7,8,368,0.9103260869565217,0.7827102803738317,0.8417085427135678,0.7984307358455344
g512_ov320,192,512,0.625,10,0.7,9,362,0.9171270718232044,0.7757009345794392,0.840506329113924,0.7984307358455344
g512_ov320,192,512,0.625,10,0.7,10,353,0.9376770538243626,0.7733644859813084,0.847631241997439,0.7984307358455344
g512_ov320,192,512,0.625,10,0.75,1,748,0.4585561497326203,0.8014018691588785,0.5833333333333333,0.818417099090533
g512_ov320,192,512,0.625,10,0.75,2,574,0.5958188153310104,0.7990654205607477,0.6826347305389222,0.8191733427830541
g512_ov320,192,512,0.625,10,0.75,3,492,0.6910569105691057,0.794392523364486,0.7391304347826085,0.8153647729440837
g512_ov320,192,512,0.625,10,0.75,4,450,0.7488888888888889,0.7873831775700935,0.7676537585421412,0.803987935394555
g512_ov320,192,512,0.625,10,0.75,5,418,0.8038277511961722,0.7850467289719626,0.7943262411347518,0.8011498028983806
g512_ov320,192,512,0.625,10,0.75,6,398,0.8417085427135679,0.7827102803738317,0.8111380145278451,0.8011498028983806
g512_ov320,192,512,0.625,10,0.75,7,381,0.8792650918635171,0.7827102803738317,0.8281829419035847,0.8011498028983806
g512_ov320,192,512,0.625,10,0.75,8,368,0.9103260869565217,0.7827102803738317,0.8417085427135678,0.7984307358455344
g512_ov320,192,512,0.625,10,0.75,9,362,0.9171270718232044,0.7757009345794392,0.840506329113924,0.7984307358455344
g512_ov320,192,512,0.625,10,0.75,10,353,0.9376770538243626,0.7733644859813084,0.847631241997439,0.7984307358455344
g512_ov320,192,512,0.625,10,0.8,1,731,0.4528043775649795,0.7733644859813084,0.5711820534943918,0.8191733427830541
g512_ov320,192,512,0.625,10,0.8,2,559,0.590339892665474,0.7710280373831776,0.668693009118541,0.8199924644666151
g512_ov320,192,512,0.625,10,0.8,3,478,0.6861924686192469,0.7663551401869159,0.7240618101545253,0.8124316205541839
g512_ov320,192,512,0.625,10,0.8,4,437,0.7437070938215103,0.7593457943925234,0.7514450867052024,0.8049026751860122
g512_ov320,192,512,0.625,10,0.8,5,405,0.8,0.7570093457943925,0.7779111644657863,0.8021524366928652
g512_ov320,192,512,0.625,10,0.8,6,385,0.8389610389610389,0.7546728971962616,0.7945879458794586,0.8021524366928652
g512_ov320,192,512,0.625,10,0.8,7,368,0.8777173913043478,0.7546728971962616,0.8115577889447236,0.8021524366928652
g512_ov320,192,512,0.625,10,0.8,8,355,0.9098591549295775,0.7546728971962616,0.8250319284802043,0.7995224461393294
g512_ov320,192,512,0.625,10,0.8,9,349,0.9169054441260746,0.7476635514018691,0.8236808236808237,0.7995224461393294
g512_ov320,192,512,0.625,10,0.8,10,340,0.9382352941176471,0.7453271028037384,0.8307291666666667,0.7995224461393294
g512_ov320,192,512,0.625,10,0.85,1,730,0.4534246575342466,0.7733644859813084,0.5716753022452504,0.8237852119971144
g512_ov320,192,512,0.625,10,0.85,2,558,0.5913978494623656,0.7710280373831776,0.6693711967545639,0.8246437484764232
g512_ov320,192,512,0.625,10,0.85,3,477,0.6876310272536688,0.7663551401869159,0.7248618784530386,0.8171150098527917
g512_ov320,192,512,0.625,10,0.85,4,436,0.7454128440366973,0.7593457943925234,0.7523148148148148,0.8096182860120181
g512_ov320,192,512,0.625,10,0.85,5,404,0.801980198019802,0.7570093457943925,0.7788461538461539,0.8069256076773299
g512_ov320,192,512,0.625,10,0.85,6,384,0.8411458333333334,0.7546728971962616,0.7955665024630542,0.8069256076773299
g512_ov320,192,512,0.625,10,0.85,7,367,0.8801089918256131,0.7546728971962616,0.8125786163522013,0.8069256076773299
g512_ov320,192,512,0.625,10,0.85,8,354,0.9124293785310734,0.7546728971962616,0.826086956521739,0.8043546260959313
g512_ov320,192,512,0.625,10,0.85,9,348,0.9195402298850575,0.7476635514018691,0.8247422680412372,0.8043546260959313
g512_ov320,192,512,0.625,10,0.85,10,339,0.9410029498525073,0.7453271028037384,0.8318122555410691,0.8043546260959313
g512_ov320,192,512,0.625,10,0.9,1,677,0.46971935007385524,0.7429906542056075,0.5755656108597285,0.8171150098527917
g512_ov320,192,512,0.625,10,0.9,2,522,0.60727969348659,0.7406542056074766,0.6673684210526316,0.813362717548329
g512_ov320,192,512,0.625,10,0.9,3,448,0.703125,0.735981308411215,0.7191780821917809,0.8058815729819991
g512_ov320,192,512,0.625,10,0.9,4,412,0.7572815533980582,0.7289719626168224,0.7428571428571429,0.7984307358455344
g512_ov320,192,512,0.625,10,0.9,5,382,0.8141361256544503,0.7266355140186916,0.7679012345679013,0.7921480800289581
g512_ov320,192,512,0.625,10,0.9,6,365,0.8493150684931506,0.7242990654205608,0.7818411097099622,0.7884713504430801
g512_ov320,192,512,0.625,10,0.9,7,350,0.8828571428571429,0.7219626168224299,0.7943444730077122,0.7848014066283332
g512_ov320,192,512,0.625,10,0.9,8,338,0.9142011834319527,0.7219626168224299,0.8067885117493473,0.7860546779732189
g512_ov320,192,512,0.625,10,0.9,9,332,0.9216867469879518,0.7149532710280374,0.8052631578947369,0.7824149411584299
g512_ov320,192,512,0.625,10,0.9,10,324,0.941358024691358,0.7126168224299065,0.8111702127659574,0.7824149411584299
g512_ov320,192,512,0.625,10,0.95,1,676,0.46893491124260356,0.7406542056074766,0.5742753623188406,0.8171150098527917
g512_ov320,192,512,0.625,10,0.95,2,521,0.6065259117082533,0.7383177570093458,0.6659641728134879,0.813362717548329
g512_ov320,192,512,0.625,10,0.95,3,447,0.7024608501118568,0.7336448598130841,0.7177142857142855,0.8058815729819991
g512_ov320,192,512,0.625,10,0.95,4,411,0.7566909975669099,0.7266355140186916,0.7413587604290822,0.7984307358455344
g512_ov320,192,512,0.625,10,0.95,5,381,0.8136482939632546,0.7242990654205608,0.7663782447466007,0.7921480800289581
g512_ov320,192,512,0.625,10,0.95,6,364,0.8489010989010989,0.7219626168224299,0.7803030303030303,0.7848014066283332
g512_ov320,192,512,0.625,10,0.95,7,349,0.8825214899713467,0.719626168224299,0.7927927927927928,0.7811381115596777
g512_ov320,192,512,0.625,10,0.95,8,337,0.913946587537092,0.719626168224299,0.8052287581699346,0.7824149411584299
g512_ov320,192,512,0.625,10,0.95,9,331,0.9214501510574018,0.7126168224299065,0.8036890645586298,0.7787816412613834
g512_ov320,192,512,0.625,10,0.95,10,323,0.9411764705882353,0.7102803738317757,0.8095872170439414,0.7787816412613834
g512_ov320,192,512,0.625,10,0.98,1,512,0.474609375,0.5677570093457944,0.5170212765957447,0.7484451494489833
g512_ov320,192,512,0.625,10,0.98,2,398,0.6030150753768844,0.5607476635514018,0.5811138014527845,0.7376475712969137
g512_ov320,192,512,0.625,10,0.98,3,345,0.6956521739130435,0.5607476635514018,0.6209573091849934,0.7304738156445149
g512_ov320,192,512,0.625,10,0.98,4,317,0.750788643533123,0.5560747663551402,0.6389261744966442,0.7233184930334496
g512_ov320,192,512,0.625,10,0.98,5,292,0.8116438356164384,0.5537383177570093,0.6583333333333333,0.7178708876337471
g512_ov320,192,512,0.625,10,0.98,6,280,0.8464285714285714,0.5537383177570093,0.6694915254237288,0.7107942035275229
g512_ov320,192,512,0.625,10,0.98,7,266,0.8909774436090225,0.5537383177570093,0.6829971181556195,0.7002070185232173
g512_ov320,192,512,0.625,10,0.98,8,258,0.9186046511627907,0.5537383177570093,0.6909620991253644,0.7020871276623561
g512_ov320,192,512,0.625,10,0.98,9,253,0.9288537549407114,0.5490654205607477,0.6901615271659325,0.6985878622484099
g512_ov320,192,512,0.625,10,0.98,10,247,0.9473684210526315,0.5467289719626168,0.6933333333333332,0.6950918017480874
g512_ov320,192,512,0.625,10,1.0,1,511,0.4735812133072407,0.5654205607476636,0.5154419595314164,0.7484451494489833
g512_ov320,192,512,0.625,10,1.0,2,397,0.6020151133501259,0.5584112149532711,0.5793939393939394,0.7376475712969137
g512_ov320,192,512,0.625,10,1.0,3,344,0.6947674418604651,0.5584112149532711,0.6191709844559585,0.7304738156445149
g512_ov320,192,512,0.625,10,1.0,4,316,0.75,0.5537383177570093,0.6370967741935485,0.7233184930334496
g512_ov320,192,512,0.625,10,1.0,5,291,0.8109965635738832,0.5514018691588785,0.6564673157162726,0.7178708876337471
g512_ov320,192,512,0.625,10,1.0,6,279,0.8458781362007168,0.5514018691588785,0.6676096181046676,0.7107942035275229
g512_ov320,192,512,0.625,10,1.0,7,265,0.8905660377358491,0.5514018691588785,0.6810966810966811,0.7002070185232173
g512_ov320,192,512,0.625,10,1.0,8,257,0.9182879377431906,0.5514018691588785,0.689051094890511,0.7020871276623561
g512_ov320,192,512,0.625,10,1.0,9,252,0.9285714285714286,0.5467289719626168,0.6882352941176471,0.6985878622484099
g512_ov320,192,512,0.625,10,1.0,10,246,0.9471544715447154,0.544392523364486,0.6913946587537093,0.6950918017480874
g384_ov240,144,384,0.625,10,0.0,1,5250,0.07771428571428571,0.9532710280373832,0.1437125748502994,0.12458976657129121
g384_ov240,144,384,0.625,10,0.0,2,3131,0.12999041839667838,0.9509345794392523,0.2287159314414161,0.1222449610034709
g384_ov240,144,384,0.625,10,0.0,3,2587,0.156551990722845,0.9462616822429907,0.26865671641791045,0.14679397258810786
g384_ov240,144,384,0.625,10,0.0,4,2242,0.18064228367528992,0.9462616822429907,0.3033707865168539,0.14679397258810786
g384_ov240,144,384,0.625,10,0.0,5,2026,0.19990128331688056,0.9462616822429907,0.3300733496332518,0.14040139755363956
g384_ov240,144,384,0.625,10,0.0,6,1841,0.21944595328625746,0.9439252336448598,0.35610401057734686,0.1722121664749197
g384_ov240,144,384,0.625,10,0.0,7,1680,0.24047619047619048,0.9439252336448598,0.38330170777988615,0.17712121288838503
g384_ov240,144,384,0.625,10,0.0,8,1545,0.25954692556634307,0.9369158878504673,0.40648758236188554,0.1783645078466474
g384_ov240,144,384,0.625,10,0.0,9,1398,0.28683834048640916,0.9369158878504673,0.4392113910186199,0.2146872226464487
g384_ov240,144,384,0.625,10,0.0,10,1215,0.32839506172839505,0.9322429906542056,0.4856968959220937,0.25907410744150555
g384_ov240,144,384,0.625,10,0.05,1,3912,0.10378323108384459,0.9485981308411215,0.1870967741935484,0.23458825531119884
g384_ov240,144,384,0.625,10,0.05,2,2298,0.1762402088772846,0.9462616822429907,0.29713866471019806,0.22704853819699658
g384_ov240,144,384,0.625,10,0.05,3,1921,0.20978656949505467,0.9415887850467289,0.3431247339293316,0.22629984108246798
g384_ov240,144,384,0.625,10,0.05,4,1688,0.2387440758293839,0.9415887850467289,0.3809073724007562,0.23868671158172625
g384_ov240,144,384,0.625,10,0.05,5,1526,0.264089121887287,0.9415887850467289,0.4124872057318321,0.2465900910023007
g384_ov240,144,384,0.625,10,0.05,6,1397,0.2877594846098783,0.9392523364485982,0.4405479452054795,0.28116400034081335
g384_ov240,144,384,0.625,10,0.05,7,1292,0.3111455108359133,0.9392523364485982,0.4674418604651163,0.2995459338832343
g384_ov240,144,384,0.625,10,0.05,8,1198,0.3330550918196995,0.9322429906542056,0.4907749077490775,0.30353108647127247
g384_ov240,144,384,0.625,10,0.05,9,1093,0.3650503202195791,0.9322429906542056,0.5246548323471399,0.32614913645400506
g384_ov240,144,384,0.625,10,0.05,10,955,0.4167539267015707,0.9299065420560748,0.5755603759942155,0.36467131770957895
g384_ov240,144,384,0.625,10,0.1,1,1333,0.30307576894223553,0.9439252336448598,0.45883021010789315,0.4228274184488104
g384_ov240,144,384,0.625,10,0.1,2,981,0.4108053007135576,0.9415887850467289,0.5720369056068133,0.4508270530063053
g384_ov240,144,384,0.625,10,0.1,3,868,0.4619815668202765,0.9369158878504673,0.6188271604938271,0.4565506153326555
g384_ov240,144,384,0.625,10,0.1,4,796,0.5037688442211056,0.9369158878504673,0.6552287581699348,0.4865813914032814
g384_ov240,144,384,0.625,10,0.1,5,736,0.5448369565217391,0.9369158878504673,0.6890034364261167,0.5014467295910197
g384_ov240,144,384,0.625,10,0.1,6,701,0.5706134094151213,0.9345794392523364,0.70859167404783,0.5182743980827675
g384_ov240,144,384,0.625,10,0.1,7,674,0.5934718100890207,0.9345794392523364,0.7259528130671506,0.5351692874037453
g384_ov240,144,384,0.625,10,0.1,8,642,0.618380062305296,0.927570093457944,0.742056074766355,0.5250787898327097
g384_ov240,144,384,0.625,10,0.1,9,604,0.6572847682119205,0.927570093457944,0.7693798449612403,0.559372947654094
g384_ov240,144,384,0.625,10,0.1,10,555,0.7135135135135136,0.9252336448598131,0.8056968463886063,0.6058905102955111
g384_ov240,144,384,0.625,10,0.15,1,773,0.49676584734799484,0.897196261682243,0.6394671107410491,0.7284577079221807
g384_ov240,144,384,0.625,10,0.15,2,606,0.6320132013201321,0.8948598130841121,0.7408123791102516,0.7561219750589703
g384_ov240,144,384,0.625,10,0.15,3,543,0.7016574585635359,0.8901869158878505,0.7847579814624098,0.7769116131752761
g384_ov240,144,384,0.625,10,0.15,4,514,0.7412451361867705,0.8901869158878505,0.8089171974522295,0.7855862371751677
g384_ov240,144,384,0.625,10,0.15,5,492,0.774390243902439,0.8901869158878505,0.8282608695652175,0.7901800809020164
g384_ov240,144,384,0.625,10,0.15,6,476,0.7983193277310925,0.8878504672897196,0.8407079646017699,0.7901800809020164
g384_ov240,144,384,0.625,10,0.15,7,463,0.8207343412526998,0.8878504672897196,0.8529741863075198,0.7861884827154823
g384_ov240,144,384,0.625,10,0.15,8,453,0.8344370860927153,0.883177570093458,0.8581157775255392,0.7861884827154823
g384_ov240,144,384,0.625,10,0.15,9,438,0.863013698630137,0.883177570093458,0.8729792147806005,0.7905425562874316
g384_ov240,144,384,0.625,10,0.15,10,423,0.8912529550827423,0.8808411214953271,0.8860164512338425,0.7909620025445385
g384_ov240,144,384,0.625,10,0.2,1,739,0.5128552097428958,0.8855140186915887,0.6495287060839761,0.7478523154772752
g384_ov240,144,384,0.625,10,0.2,2,582,0.6494845360824743,0.883177570093458,0.7485148514851486,0.7728326843489771
g384_ov240,144,384,0.625,10,0.2,3,526,0.714828897338403,0.8785046728971962,0.7882599580712788,0.7815576331142189
g384_ov240,144,384,0.625,10,0.2,4,499,0.7535070140280561,0.8785046728971962,0.8112189859762675,0.7945199763741144
g384_ov240,144,384,0.625,10,0.2,5,479,0.7849686847599165,0.8785046728971962,0.8291069459757443,0.7988793736306966
g384_ov240,144,384,0.625,10,0.2,6,466,0.8047210300429185,0.8761682242990654,0.8389261744966442,0.7988793736306966
g384_ov240,144,384,0.625,10,0.2,7,453,0.8278145695364238,0.8761682242990654,0.8513053348467651,0.7949162728916003
g384_ov240,144,384,0.625,10,0.2,8,446,0.8385650224215246,0.8738317757009346,0.8558352402745996,0.7949162728916003
g384_ov240,144,384,0.625,10,0.2,9,431,0.8677494199535963,0.8738317757009346,0.8707799767171129,0.7993099317047403
g384_ov240,144,384,0.625,10,0.2,10,417,0.894484412470024,0.8714953271028038,0.8828402366863906,0.7997986283360612
g384_ov240,144,384,0.625,10,0.3,1,652,0.5337423312883436,0.8130841121495327,0.6444444444444445,0.7492223567435297
g384_ov240,144,384,0.625,10,0.3,2,512,0.677734375,0.8107476635514018,0.7382978723404254,0.7596261371299878
g384_ov240,144,384,0.625,10,0.3,3,467,0.7387580299785867,0.8060747663551402,0.7709497206703911,0.7686951693164672
g384_ov240,144,384,0.625,10,0.3,4,445,0.7752808988764045,0.8060747663551402,0.7903780068728521,0.7778523764379078
g384_ov240,144,384,0.625,10,0.3,5,428,0.8060747663551402,0.8060747663551402,0.8060747663551402,0.7778523764379078
g384_ov240,144,384,0.625,10,0.3,6,420,0.819047619047619,0.8037383177570093,0.8113207547169811,0.7778523764379078
g384_ov240,144,384,0.625,10,0.3,7,408,0.8406862745098039,0.8014018691588785,0.8205741626794257,0.7664043487056716
g384_ov240,144,384,0.625,10,0.3,8,401,0.8528678304239401,0.7990654205607477,0.8250904704463208,0.7664043487056716
g384_ov240,144,384,0.625,10,0.3,9,387,0.8837209302325582,0.7990654205607477,0.8392638036809815,0.7710625057367448
g384_ov240,144,384,0.625,10,0.3,10,377,0.9071618037135278,0.7990654205607477,0.8496894409937888,0.7672758704438302
g384_ov240,144,384,0.625,10,0.35,1,649,0.5346687211093991,0.8107476635514018,0.6443825441039925,0.7536015216977596
g384_ov240,144,384,0.625,10,0.35,2,509,0.6797642436149313,0.8084112149532711,0.7385272145144077,0.7641498033354974
g384_ov240,144,384,0.625,10,0.35,3,464,0.7413793103448276,0.8037383177570093,0.7713004484304932,0.7732625776789303
g384_ov240,144,384,0.625,10,0.35,4,442,0.7782805429864253,0.8037383177570093,0.7908045977011494,0.7824649191542628
g384_ov240,144,384,0.625,10,0.35,5,425,0.8094117647058824,0.8037383177570093,0.8065650644783119,0.7824649191542628
g384_ov240,144,384,0.625,10,0.35,6,417,0.8225419664268585,0.8014018691588785,0.8118343195266271,0.7824649191542628
g384_ov240,144,384,0.625,10,0.35,7,405,0.8444444444444444,0.7990654205607477,0.8211284513805521,0.7710625057367448
g384_ov240,144,384,0.625,10,0.35,8,398,0.8567839195979899,0.7967289719626168,0.8256658595641647,0.7710625057367448
g384_ov240,144,384,0.625,10,0.35,9,385,0.8857142857142857,0.7967289719626168,0.8388683886838868,0.7757443535574677
g384_ov240,144,384,0.625,10,0.35,10,375,0.9093333333333333,0.7967289719626168,0.8493150684931507,0.7719731706196661
g384_ov240,144,384,0.625,10,0.4,1,647,0.5363214837712519,0.8107476635514018,0.6455813953488372,0.7580002968270725
g384_ov240,144,384,0.625,10,0.4,2,508,0.6811023622047244,0.8084112149532711,0.7393162393162392,0.7641498033354974
g384_ov240,144,384,0.625,10,0.4,3,463,0.7429805615550756,0.8037383177570093,0.7721661054994389,0.7732625776789303
g384_ov240,144,384,0.625,10,0.4,4,441,0.780045351473923,0.8037383177570093,0.7917146144994246,0.7824649191542628
g384_ov240,144,384,0.625,10,0.4,5,424,0.8113207547169812,0.8037383177570093,0.807511737089202,0.7824649191542628
g384_ov240,144,384,0.625,10,0.4,6,416,0.8245192307692307,0.8014018691588785,0.8127962085308057,0.7824649191542628
g384_ov240,144,384,0.625,10,0.4,7,404,0.8465346534653465,0.7990654205607477,0.8221153846153847,0.7710625057367448
g384_ov240,144,384,0.625,10,0.4,8,397,0.8589420654911839,0.7967289719626168,0.8266666666666665,0.7710625057367448
g384_ov240,144,384,0.625,10,0.4,9,384,0.8880208333333334,0.7967289719626168,0.8399014778325123,0.7757443535574677
g384_ov240,144,384,0.625,10,0.4,10,375,0.9093333333333333,0.7967289719626168,0.8493150684931507,0.7719731706196661
g384_ov240,144,384,0.625,10,0.7,1,622,0.5482315112540193,0.7967289719626168,0.6495238095238095,0.7719074263983227
g384_ov240,144,384,0.625,10,0.7,2,489,0.6932515337423313,0.7920560747663551,0.7393675027262814,0.7740291532898307
g384_ov240,144,384,0.625,10,0.7,3,448,0.7522321428571429,0.7873831775700935,0.7694063926940641,0.7795225480990617
g384_ov240,144,384,0.625,10,0.7,4,428,0.7873831775700935,0.7873831775700935,0.7873831775700935,0.7889273718008326
g384_ov240,144,384,0.625,10,0.7,5,411,0.8199513381995134,0.7873831775700935,0.8033373063170441,0.7889273718008326
g384_ov240,144,384,0.625,10,0.7,6,403,0.8337468982630273,0.7850467289719626,0.8086642599277978,0.7889273718008326
g384_ov240,144,384,0.625,10,0.7,7,391,0.8567774936061381,0.7827102803738317,0.818070818070818,0.7739823400126554
g384_ov240,144,384,0.625,10,0.7,8,385,0.8675324675324675,0.780373831775701,0.8216482164821648,0.7739823400126554
g384_ov240,144,384,0.625,10,0.7,9,373,0.8954423592493298,0.780373831775701,0.8339575530586767,0.7787859459382726
g384_ov240,144,384,0.625,10,0.7,10,364,0.9175824175824175,0.780373831775701,0.8434343434343433,0.775082871014798
g384_ov240,144,384,0.625,10,0.75,1,620,0.55,0.7967289719626168,0.6507633587786261,0.7719074263983227
g384_ov240,144,384,0.625,10,0.75,2,487,0.6960985626283368,0.7920560747663551,0.740983606557377,0.7740291532898307
g384_ov240,144,384,0.625,10,0.75,3,446,0.7556053811659192,0.7873831775700935,0.7711670480549198,0.7795225480990617
g384_ov240,144,384,0.625,10,0.75,4,426,0.7910798122065728,0.7873831775700935,0.7892271662763466,0.7889273718008326
g384_ov240,144,384,0.625,10,0.75,5,410,0.8219512195121951,0.7873831775700935,0.8042959427207637,0.7889273718008326
