family,prob_t,min_votes,n_detections,tp,fp,fn,micro_f1_50,tile_mcc,tile_tp,tile_tn,tile_fp,tile_fn
ARM2-N5,0.92,5,4947,4414,533,604,0.8859006522829905,0.7124503288865389,2506,4823,189,1023
ARM2-N5,0.95,1,6988,4707,2281,311,0.7841079460269865,0.7098784005725708,2660,4681,331,869
ARM2-N5,0.95,2,6037,4652,1385,366,0.84161013116237,0.7151578976459861,2622,4735,277,907
ARM2-N5,0.95,3,5579,4603,976,415,0.868736434840049,0.7198470160756332,2597,4774,238,932
ARM2-N5,0.95,4,5257,4540,717,478,0.883698296836983,0.7211474408289512,2567,4804,208,962
ARM2-N5,0.95,5,4924,4410,514,608,0.8871454435727218,0.7146526943165216,2502,4834,178,1027
ARM2-N5,0.96,1,5924,4407,1517,611,0.8055200146225553,0.7486789881617824,2483,4965,47,1046
ARM2-N5,0.96,2,5174,4348,826,670,0.8532182103610675,0.7441599447455135,2450,4974,38,1079
ARM2-N5,0.96,3,4849,4310,539,708,0.8736191344886997,0.7414423259445752,2432,4978,34,1097
ARM2-N5,0.96,4,4615,4256,359,762,0.883629191321499,0.7378668683739366,2410,4982,30,1119
ARM2-N5,0.96,5,4378,4144,234,874,0.8820774797786292,0.7291157388619841,2367,4984,28,1162
ARM2-N5,0.98,1,5923,4407,1516,611,0.8055936386070743,0.7486789881617824,2483,4965,47,1046
ARM2-N5,0.98,2,5173,4348,825,670,0.8533019330782061,0.7441599447455135,2450,4974,38,1079
ARM2-N5,0.98,3,4848,4310,538,708,0.8737076829515508,0.7414423259445752,2432,4978,34,1097
ARM2-N5,0.98,4,4615,4256,359,762,0.883629191321499,0.7378668683739366,2410,4982,30,1119
ARM2-N5,0.98,5,4378,4144,234,874,0.8820774797786292,0.7291157388619841,2367,4984,28,1162
ARM2-N5,0.99,1,1622,1343,279,3675,0.4045180722891566,0.44010285637147584,1031,5009,3,2498
ARM2-N5,0.99,2,1417,1269,148,3749,0.39440559440559436,0.4285442673479194,982,5010,2,2547
ARM2-N5,0.99,3,1321,1230,91,3788,0.3880738286796025,0.42232900917941085,957,5010,2,2572
ARM2-N5,0.99,4,1255,1199,56,3819,0.38227323449705086,0.41656593422629634,934,5010,2,2595
ARM2-N5,0.99,5,1198,1160,38,3858,0.3732303732303733,0.41126443518871925,913,5010,2,2616
ARM2-N5,1.0,1,415,341,74,4677,0.12552917356893062,0.2332064867100043,315,5012,0,3214
ARM2-N5,1.0,2,371,323,48,4695,0.11987381703470032,0.2265923189917305,298,5012,0,3231
ARM2-N5,1.0,3,346,311,35,4707,0.11595824011931394,0.22182177683160978,286,5012,0,3243
ARM2-N5,1.0,4,320,301,19,4717,0.11277632071937055,0.2165512981526021,273,5012,0,3256
ARM2-N5,1.0,5,309,295,14,4723,0.11075652337150366,0.214494216609866,268,5012,0,3261
