item_id,current_queue_index,reasons,verdict,displacement_m,n_candidates_in_range,n_marks_sharing_partner,marked_at
promoted_phantom:127,483,rule_consistency,distinct,4.993235935661908,,,2026-08-05T05:41:17.966142+00:00
promoted_phantom:28,501,rule_consistency,distinct,16.5444767265726,,,2026-08-05T04:04:33.346496+00:00
promoted_phantom:52,502,rule_consistency,distinct,0.9956017064888424,,,2026-08-05T04:43:02.562294+00:00
promoted_phantom:62,503,rule_consistency,distinct,5.697179247478679,,,2026-08-05T04:44:34.247144+00:00
promoted_phantom:63,504,rule_consistency,distinct,15.577300922883966,,,2026-08-05T04:44:40.608285+00:00
corrected_student:38,540,partner_ambiguity,same_as_neighbour,17.55620075969264,2.0,,2026-08-05T23:24:40.839184+00:00
corrected_student:76,541,partner_ambiguity,same_as_neighbour,6.461244340652905,2.0,,2026-08-05T23:32:54.314834+00:00
corrected_student:201,546,partner_ambiguity,same_as_neighbour,11.562507255821329,2.0,,2026-08-05T23:33:43.992139+00:00
corrected_student:235,550,partner_ambiguity,same_as_neighbour,6.198203699378575,2.0,,2026-08-05T23:34:16.448587+00:00
corrected_student:297,552,partner_ambiguity,same_as_neighbour,9.428605851214424,2.0,,2026-08-05T23:34:27.083226+00:00
corrected_student:504,561,partner_ambiguity,same_as_neighbour,3.673388995630184,3.0,,2026-08-05T23:35:50.784210+00:00
corrected_student:600,563,partner_ambiguity,same_as_neighbour,1.9120787250052225,2.0,,2026-08-05T23:36:04.062451+00:00
corrected_student:624,565,partner_ambiguity,same_as_neighbour,19.437865160753525,2.0,,2026-08-05T23:51:49.422942+00:00
corrected_student:836,569,partner_ambiguity,same_as_neighbour,13.685479498356557,2.0,,2026-08-05T23:53:08.525956+00:00
corrected_student:1019,580,partner_ambiguity,same_as_neighbour,9.071845389269866,2.0,,2026-08-05T23:54:00.246257+00:00
corrected_student:1047,582,partner_ambiguity,same_as_neighbour,8.085443287195279,2.0,,2026-08-05T23:54:11.337720+00:00
corrected_student:1076,585,partner_ambiguity,same_as_neighbour,9.097697342424487,2.0,,2026-08-05T23:54:30.882283+00:00
corrected_student:1121,591,partner_ambiguity,same_as_neighbour,24.69386887557202,2.0,,2026-08-05T23:54:56.696172+00:00
corrected_student:1152,594,partner_ambiguity,same_as_neighbour,18.55963380833109,2.0,,2026-08-05T23:55:26.601491+00:00
corrected_student:1247,598,partner_ambiguity,same_as_neighbour,31.86697735709928,2.0,,2026-08-05T23:55:48.106271+00:00
corrected_student:1283,599,partner_ambiguity,same_as_neighbour,7.456527412825055,2.0,,2026-08-05T23:56:04.750580+00:00
corrected_student:1442,609,partner_ambiguity,same_as_neighbour,11.513427178582464,2.0,,2026-08-05T23:56:56.272516+00:00
corrected_student:1458,611,partner_ambiguity,same_as_neighbour,16.09223264799036,2.0,,2026-08-05T23:57:20.552447+00:00
corrected_student:1459,612,partner_ambiguity,same_as_neighbour,6.788876158189448,2.0,,2026-08-05T23:57:32.247189+00:00
corrected_student:1475,614,partner_ambiguity,same_as_neighbour,3.090491947865974,2.0,,2026-08-05T23:57:42.658334+00:00
corrected_student:1494,616,partner_ambiguity,same_as_neighbour,7.1078848548021165,2.0,,2026-08-05T23:57:57.207496+00:00
corrected_student:1516,617,partner_ambiguity,same_as_neighbour,4.285916513759944,2.0,,2026-08-05T23:58:04.591207+00:00
