group,question,family,label_a,label_b,f1_a,f1_b,delta_f1,precision_a,precision_b,recall_a,recall_b,n_detections_a,n_detections_b,p_value_raw,p_value_adj,significant,wins_a,losses_a,ties,n_tiles
8,Leaderboard distinguishability,leaderboard,"flash-high-text N=10 N=10, 9-of-10","flash-min-text-t10 N=5 N=5, 5-of-5",0.8106,0.4795,0.3312,0.8144,0.5932,0.8069,0.4023,431,295,0.0,0.0,***,107,12,368,487
8,Leaderboard distinguishability,leaderboard,"flash-high-text N=10 N=10, 9-of-10","flash-min-text-t10 N=30 N=30, 22-of-30",0.8106,0.4768,0.3339,0.8144,0.5091,0.8069,0.4483,431,383,0.0,0.0,***,100,14,373,487
8,Leaderboard distinguishability,leaderboard,"flash-high-text N=10 N=10, 9-of-10","flash-min-text-t10 N=10 N=10, 9-of-10",0.8106,0.4695,0.3411,0.8144,0.5549,0.8069,0.4069,431,319,0.0,0.0,***,107,11,369,487
8,Leaderboard distinguishability,leaderboard,"flash-high-image N=5 N=5, 3-of-5","flash-high-text N=5 N=5, 5-of-5",0.7992,0.7882,0.0109,0.7431,0.8072,0.8644,0.7701,506,415,0.5589,0.5822,ns,46,41,400,487
8,Leaderboard distinguishability,leaderboard,"flash-high-image N=5 N=5, 3-of-5",image-baseline--flash-min-vf (t=0.2),0.7992,0.7822,0.0169,0.7431,0.7241,0.8644,0.8506,506,511,0.3552,0.3779,ns,63,38,386,487
8,Leaderboard distinguishability,leaderboard,"flash-high-image N=5 N=5, 3-of-5","flash-min-image N=10 N=10, 6-of-10",0.7992,0.7332,0.0659,0.7431,0.643,0.8644,0.8529,506,577,0.0,0.0,***,30,39,418,487
8,Leaderboard distinguishability,leaderboard,"flash-high-image N=5 N=5, 3-of-5","flash-min-image N=5 N=5, 4-of-5",0.7992,0.7244,0.0747,0.7431,0.6635,0.8644,0.7977,506,523,0.0,0.0,***,40,36,411,487
8,Leaderboard distinguishability,leaderboard,"flash-high-image N=5 N=5, 3-of-5","flash-min-text-t07 N=30 N=30, 29-of-30",0.7992,0.6694,0.1297,0.7431,0.6094,0.8644,0.7425,506,530,0.0,0.0,***,61,39,387,487
8,Leaderboard distinguishability,leaderboard,"flash-high-image N=5 N=5, 3-of-5","flash-min-text-t07 N=5 N=5, 5-of-5",0.7992,0.6471,0.1521,0.7431,0.5391,0.8644,0.8092,506,653,0.0,0.0,***,48,46,393,487
8,Leaderboard distinguishability,leaderboard,"flash-high-image N=5 N=5, 3-of-5","flash-min-text-t07 N=10 N=10, 10-of-10",0.7992,0.6412,0.1579,0.7431,0.5696,0.8644,0.7333,506,560,0.0,0.0,***,64,37,386,487
8,Leaderboard distinguishability,leaderboard,"flash-high-image N=5 N=5, 3-of-5","single-pass-t0 N=10 N=10, 10-of-10",0.7992,0.5626,0.2365,0.7431,0.4176,0.8644,0.8621,506,898,0.0,0.0,***,41,49,397,487
8,Leaderboard distinguishability,leaderboard,"flash-high-image N=5 N=5, 3-of-5","single-pass-t0 N=5 N=5, 5-of-5",0.7992,0.5541,0.245,0.7431,0.4038,0.8644,0.8828,506,951,0.0,0.0,***,39,48,400,487
8,Leaderboard distinguishability,leaderboard,"flash-high-image N=5 N=5, 3-of-5","flash-min-text-t10 N=5 N=5, 5-of-5",0.7992,0.4795,0.3197,0.7431,0.5932,0.8644,0.4023,506,295,0.0,0.0,***,119,21,347,487
8,Leaderboard distinguishability,leaderboard,"flash-high-image N=5 N=5, 3-of-5","flash-min-text-t10 N=30 N=30, 22-of-30",0.7992,0.4768,0.3224,0.7431,0.5091,0.8644,0.4483,506,383,0.0,0.0,***,112,21,354,487
8,Leaderboard distinguishability,leaderboard,"flash-high-image N=5 N=5, 3-of-5","flash-min-text-t10 N=10 N=10, 9-of-10",0.7992,0.4695,0.3297,0.7431,0.5549,0.8644,0.4069,506,319,0.0,0.0,***,120,20,347,487
8,Leaderboard distinguishability,leaderboard,"flash-high-text N=5 N=5, 5-of-5",image-baseline--flash-min-vf (t=0.2),0.7882,0.7822,0.006,0.8072,0.7241,0.7701,0.8506,415,511,0.7775,0.7907,ns,61,50,376,487
8,Leaderboard distinguishability,leaderboard,"flash-high-text N=5 N=5, 5-of-5","flash-min-image N=10 N=10, 6-of-10",0.7882,0.7332,0.055,0.8072,0.643,0.7701,0.8529,415,577,0.0043,0.0058,**,35,46,406,487
8,Leaderboard distinguishability,leaderboard,"flash-high-text N=5 N=5, 5-of-5","flash-min-image N=5 N=5, 4-of-5",0.7882,0.7244,0.0638,0.8072,0.6635,0.7701,0.7977,415,523,0.0004,0.0006,***,35,38,414,487
8,Leaderboard distinguishability,leaderboard,"flash-high-text N=5 N=5, 5-of-5","flash-min-text-t07 N=30 N=30, 29-of-30",0.7882,0.6694,0.1188,0.8072,0.6094,0.7701,0.7425,415,530,0.0,0.0,***,43,35,409,487
8,Leaderboard distinguishability,leaderboard,"flash-high-text N=5 N=5, 5-of-5","flash-min-text-t07 N=5 N=5, 5-of-5",0.7882,0.6471,0.1412,0.8072,0.5391,0.7701,0.8092,415,653,0.0,0.0,***,33,44,410,487
8,Leaderboard distinguishability,leaderboard,"flash-high-text N=5 N=5, 5-of-5","flash-min-text-t07 N=10 N=10, 10-of-10",0.7882,0.6412,0.147,0.8072,0.5696,0.7701,0.7333,415,560,0.0,0.0,***,45,34,408,487
8,Leaderboard distinguishability,leaderboard,"flash-high-text N=5 N=5, 5-of-5","single-pass-t0 N=10 N=10, 10-of-10",0.7882,0.5626,0.2256,0.8072,0.4176,0.7701,0.8621,415,898,0.0,0.0,***,22,43,422,487
8,Leaderboard distinguishability,leaderboard,"flash-high-text N=5 N=5, 5-of-5","single-pass-t0 N=5 N=5, 5-of-5",0.7882,0.5541,0.2341,0.8072,0.4038,0.7701,0.8828,415,951,0.0,0.0,***,24,43,420,487
8,Leaderboard distinguishability,leaderboard,"flash-high-text N=5 N=5, 5-of-5","flash-min-text-t10 N=5 N=5, 5-of-5",0.7882,0.4795,0.3088,0.8072,0.5932,0.7701,0.4023,415,295,0.0,0.0,***,103,23,361,487
8,Leaderboard distinguishability,leaderboard,"flash-high-text N=5 N=5, 5-of-5","flash-min-text-t10 N=30 N=30, 22-of-30",0.7882,0.4768,0.3115,0.8072,0.5091,0.7701,0.4483,415,383,0.0,0.0,***,96,26,365,487
8,Leaderboard distinguishability,leaderboard,"flash-high-text N=5 N=5, 5-of-5","flash-min-text-t10 N=10 N=10, 9-of-10",0.7882,0.4695,0.3187,0.8072,0.5549,0.7701,0.4069,415,319,0.0,0.0,***,102,20,365,487
8,Leaderboard distinguishability,leaderboard,image-baseline--flash-min-vf (t=0.2),"flash-min-image N=10 N=10, 6-of-10",0.7822,0.7332,0.049,0.7241,0.643,0.8506,0.8529,511,577,0.0175,0.0225,*,34,64,389,487
8,Leaderboard distinguishability,leaderboard,image-baseline--flash-min-vf (t=0.2),"flash-min-image N=5 N=5, 4-of-5",0.7822,0.7244,0.0578,0.7241,0.6635,0.8506,0.7977,511,523,0.0041,0.0056,**,43,58,386,487
8,Leaderboard distinguishability,leaderboard,image-baseline--flash-min-vf (t=0.2),"flash-min-text-t07 N=30 N=30, 29-of-30",0.7822,0.6694,0.1128,0.7241,0.6094,0.8506,0.7425,511,530,0.0,0.0,***,56,60,371,487
8,Leaderboard distinguishability,leaderboard,image-baseline--flash-min-vf (t=0.2),"flash-min-text-t07 N=5 N=5, 5-of-5",0.7822,0.6471,0.1352,0.7241,0.5391,0.8506,0.8092,511,653,0.0,0.0,***,49,65,373,487
8,Leaderboard distinguishability,leaderboard,image-baseline--flash-min-vf (t=0.2),"flash-min-text-t07 N=10 N=10, 10-of-10",0.7822,0.6412,0.141,0.7241,0.5696,0.8506,0.7333,511,560,0.0,0.0,***,60,58,369,487
8,Leaderboard distinguishability,leaderboard,image-baseline--flash-min-vf (t=0.2),"single-pass-t0 N=10 N=10, 10-of-10",0.7822,0.5626,0.2196,0.7241,0.4176,0.8506,0.8621,511,898,0.0,0.0,***,39,68,380,487
8,Leaderboard distinguishability,leaderboard,image-baseline--flash-min-vf (t=0.2),"single-pass-t0 N=5 N=5, 5-of-5",0.7822,0.5541,0.2281,0.7241,0.4038,0.8506,0.8828,511,951,0.0,0.0,***,38,70,379,487
8,Leaderboard distinguishability,leaderboard,image-baseline--flash-min-vf (t=0.2),"flash-min-text-t10 N=5 N=5, 5-of-5",0.7822,0.4795,0.3028,0.7241,0.5932,0.8506,0.4023,511,295,0.0,0.0,***,115,32,340,487
8,Leaderboard distinguishability,leaderboard,image-baseline--flash-min-vf (t=0.2),"flash-min-text-t10 N=30 N=30, 22-of-30",0.7822,0.4768,0.3055,0.7241,0.5091,0.8506,0.4483,511,383,0.0,0.0,***,108,35,344,487
8,Leaderboard distinguishability,leaderboard,image-baseline--flash-min-vf (t=0.2),"flash-min-text-t10 N=10 N=10, 9-of-10",0.7822,0.4695,0.3127,0.7241,0.5549,0.8506,0.4069,511,319,0.0,0.0,***,115,31,341,487
8,Leaderboard distinguishability,leaderboard,"flash-min-image N=10 N=10, 6-of-10","flash-min-image N=5 N=5, 4-of-5",0.7332,0.7244,0.0088,0.643,0.6635,0.8529,0.7977,577,523,0.3423,0.3654,ns,22,9,456,487
8,Leaderboard distinguishability,leaderboard,"flash-min-image N=10 N=10, 6-of-10","flash-min-text-t07 N=30 N=30, 29-of-30",0.7332,0.6694,0.0638,0.643,0.6094,0.8529,0.7425,577,530,0.0041,0.0056,**,59,32,396,487
8,Leaderboard distinguishability,leaderboard,"flash-min-image N=10 N=10, 6-of-10","flash-min-text-t07 N=5 N=5, 5-of-5",0.7332,0.6471,0.0861,0.643,0.5391,0.8529,0.8092,577,653,0.0004,0.0006,***,46,36,405,487
8,Leaderboard distinguishability,leaderboard,"flash-min-image N=10 N=10, 6-of-10","flash-min-text-t07 N=10 N=10, 10-of-10",0.7332,0.6412,0.092,0.643,0.5696,0.8529,0.7333,577,560,0.0,0.0,***,64,31,392,487
8,Leaderboard distinguishability,leaderboard,"flash-min-image N=10 N=10, 6-of-10","single-pass-t0 N=10 N=10, 10-of-10",0.7332,0.5626,0.1706,0.643,0.4176,0.8529,0.8621,577,898,0.0,0.0,***,37,36,414,487
8,Leaderboard distinguishability,leaderboard,"flash-min-image N=10 N=10, 6-of-10","single-pass-t0 N=5 N=5, 5-of-5",0.7332,0.5541,0.1791,0.643,0.4038,0.8529,0.8828,577,951,0.0,0.0,***,34,35,418,487
8,Leaderboard distinguishability,leaderboard,"flash-min-image N=10 N=10, 6-of-10","flash-min-text-t10 N=5 N=5, 5-of-5",0.7332,0.4795,0.2537,0.643,0.5932,0.8529,0.4023,577,295,0.0,0.0,***,114,18,355,487
8,Leaderboard distinguishability,leaderboard,"flash-min-image N=10 N=10, 6-of-10","flash-min-text-t10 N=30 N=30, 22-of-30",0.7332,0.4768,0.2564,0.643,0.5091,0.8529,0.4483,577,383,0.0,0.0,***,108,21,358,487
8,Leaderboard distinguishability,leaderboard,"flash-min-image N=10 N=10, 6-of-10","flash-min-text-t10 N=10 N=10, 9-of-10",0.7332,0.4695,0.2637,0.643,0.5549,0.8529,0.4069,577,319,0.0,0.0,***,116,18,353,487
8,Leaderboard distinguishability,leaderboard,"flash-min-image N=5 N=5, 4-of-5","flash-min-text-t07 N=30 N=30, 29-of-30",0.7244,0.6694,0.055,0.6635,0.6094,0.7977,0.7425,523,530,0.0148,0.0192,*,50,37,400,487
8,Leaderboard distinguishability,leaderboard,"flash-min-image N=5 N=5, 4-of-5","flash-min-text-t07 N=5 N=5, 5-of-5",0.7244,0.6471,0.0774,0.6635,0.5391,0.7977,0.8092,523,653,0.0013,0.0018,**,40,44,403,487
8,Leaderboard distinguishability,leaderboard,"flash-min-image N=5 N=5, 4-of-5","flash-min-text-t07 N=10 N=10, 10-of-10",0.7244,0.6412,0.0832,0.6635,0.5696,0.7977,0.7333,523,560,0.0005,0.0007,***,56,37,394,487
8,Leaderboard distinguishability,leaderboard,"flash-min-image N=5 N=5, 4-of-5","single-pass-t0 N=10 N=10, 10-of-10",0.7244,0.5626,0.1618,0.6635,0.4176,0.7977,0.8621,523,898,0.0,0.0,***,34,46,407,487
8,Leaderboard distinguishability,leaderboard,"flash-min-image N=5 N=5, 4-of-5","single-pass-t0 N=5 N=5, 5-of-5",0.7244,0.5541,0.1703,0.6635,0.4038,0.7977,0.8828,523,951,0.0,0.0,***,31,46,410,487
8,Leaderboard distinguishability,leaderboard,"flash-min-image N=5 N=5, 4-of-5","flash-min-text-t10 N=5 N=5, 5-of-5",0.7244,0.4795,0.245,0.6635,0.5932,0.7977,0.4023,523,295,0.0,0.0,***,113,18,356,487
8,Leaderboard distinguishability,leaderboard,"flash-min-image N=5 N=5, 4-of-5","flash-min-text-t10 N=30 N=30, 22-of-30",0.7244,0.4768,0.2477,0.6635,0.5091,0.7977,0.4483,523,383,0.0,0.0,***,106,21,360,487
8,Leaderboard distinguishability,leaderboard,"flash-min-image N=5 N=5, 4-of-5","flash-min-text-t10 N=10 N=10, 9-of-10",0.7244,0.4695,0.2549,0.6635,0.5549,0.7977,0.4069,523,319,0.0,0.0,***,113,16,358,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t07 N=30 N=30, 29-of-30","flash-min-text-t07 N=5 N=5, 5-of-5",0.6694,0.6471,0.0224,0.6094,0.5391,0.7425,0.8092,530,653,0.1524,0.1725,ns,11,27,449,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t07 N=30 N=30, 29-of-30","flash-min-text-t07 N=10 N=10, 10-of-10",0.6694,0.6412,0.0282,0.6094,0.5696,0.7425,0.7333,530,560,0.0005,0.0007,***,13,6,468,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t07 N=30 N=30, 29-of-30","single-pass-t0 N=10 N=10, 10-of-10",0.6694,0.5626,0.1068,0.6094,0.4176,0.7425,0.8621,530,898,0.0,0.0,***,18,44,425,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t07 N=30 N=30, 29-of-30","single-pass-t0 N=5 N=5, 5-of-5",0.6694,0.5541,0.1153,0.6094,0.4038,0.7425,0.8828,530,951,0.0,0.0,***,18,46,423,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t07 N=30 N=30, 29-of-30","flash-min-text-t10 N=5 N=5, 5-of-5",0.6694,0.4795,0.19,0.6094,0.5932,0.7425,0.4023,530,295,0.0,0.0,***,95,17,375,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t07 N=30 N=30, 29-of-30","flash-min-text-t10 N=30 N=30, 22-of-30",0.6694,0.4768,0.1927,0.6094,0.5091,0.7425,0.4483,530,383,0.0,0.0,***,91,23,373,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t07 N=30 N=30, 29-of-30","flash-min-text-t10 N=10 N=10, 9-of-10",0.6694,0.4695,0.1999,0.6094,0.5549,0.7425,0.4069,530,319,0.0,0.0,***,94,17,376,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t07 N=5 N=5, 5-of-5","flash-min-text-t07 N=10 N=10, 10-of-10",0.6471,0.6412,0.0059,0.5391,0.5696,0.8092,0.7333,653,560,0.6704,0.6864,ns,24,0,463,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t07 N=5 N=5, 5-of-5","single-pass-t0 N=10 N=10, 10-of-10",0.6471,0.5626,0.0844,0.5391,0.4176,0.8092,0.8621,653,898,0.0,0.0,***,19,33,435,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t07 N=5 N=5, 5-of-5","single-pass-t0 N=5 N=5, 5-of-5",0.6471,0.5541,0.0929,0.5391,0.4038,0.8092,0.8828,653,951,0.0,0.0,***,16,34,437,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t07 N=5 N=5, 5-of-5","flash-min-text-t10 N=5 N=5, 5-of-5",0.6471,0.4795,0.1676,0.5391,0.5932,0.8092,0.4023,653,295,0.0001,0.0002,***,101,12,374,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t07 N=5 N=5, 5-of-5","flash-min-text-t10 N=30 N=30, 22-of-30",0.6471,0.4768,0.1703,0.5391,0.5091,0.8092,0.4483,653,383,0.0,0.0,***,95,15,377,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t07 N=5 N=5, 5-of-5","flash-min-text-t10 N=10 N=10, 9-of-10",0.6471,0.4695,0.1776,0.5391,0.5549,0.8092,0.4069,653,319,0.0,0.0,***,102,14,371,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t07 N=10 N=10, 10-of-10","single-pass-t0 N=10 N=10, 10-of-10",0.6412,0.5626,0.0786,0.5696,0.4176,0.7333,0.8621,560,898,0.0015,0.0021,**,12,48,427,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t07 N=10 N=10, 10-of-10","single-pass-t0 N=5 N=5, 5-of-5",0.6412,0.5541,0.0871,0.5696,0.4038,0.7333,0.8828,560,951,0.0012,0.0017,**,12,50,425,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t07 N=10 N=10, 10-of-10","flash-min-text-t10 N=5 N=5, 5-of-5",0.6412,0.4795,0.1618,0.5696,0.5932,0.7333,0.4023,560,295,0.0,0.0,***,96,19,372,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t07 N=10 N=10, 10-of-10","flash-min-text-t10 N=30 N=30, 22-of-30",0.6412,0.4768,0.1644,0.5696,0.5091,0.7333,0.4483,560,383,0.0,0.0,***,90,23,374,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t07 N=10 N=10, 10-of-10","flash-min-text-t10 N=10 N=10, 9-of-10",0.6412,0.4695,0.1717,0.5696,0.5549,0.7333,0.4069,560,319,0.0,0.0,***,94,19,374,487
8,Leaderboard distinguishability,leaderboard,"single-pass-t0 N=10 N=10, 10-of-10","single-pass-t0 N=5 N=5, 5-of-5",0.5626,0.5541,0.0085,0.4176,0.4038,0.8621,0.8828,898,951,0.2392,0.2619,ns,2,5,480,487
8,Leaderboard distinguishability,leaderboard,"single-pass-t0 N=10 N=10, 10-of-10","flash-min-text-t10 N=5 N=5, 5-of-5",0.5626,0.4795,0.0832,0.4176,0.5932,0.8621,0.4023,898,295,0.0521,0.0628,ns,111,11,365,487
8,Leaderboard distinguishability,leaderboard,"single-pass-t0 N=10 N=10, 10-of-10","flash-min-text-t10 N=30 N=30, 22-of-30",0.5626,0.4768,0.0859,0.4176,0.5091,0.8621,0.4483,898,383,0.0252,0.0318,*,103,13,371,487
8,Leaderboard distinguishability,leaderboard,"single-pass-t0 N=10 N=10, 10-of-10","flash-min-text-t10 N=10 N=10, 9-of-10",0.5626,0.4695,0.0931,0.4176,0.5549,0.8621,0.4069,898,319,0.0237,0.0301,*,113,11,363,487
8,Leaderboard distinguishability,leaderboard,"single-pass-t0 N=5 N=5, 5-of-5","flash-min-text-t10 N=5 N=5, 5-of-5",0.5541,0.4795,0.0747,0.4038,0.5932,0.8828,0.4023,951,295,0.0857,0.1016,ns,113,10,364,487
8,Leaderboard distinguishability,leaderboard,"single-pass-t0 N=5 N=5, 5-of-5","flash-min-text-t10 N=30 N=30, 22-of-30",0.5541,0.4768,0.0773,0.4038,0.5091,0.8828,0.4483,951,383,0.0474,0.0576,ns,104,11,372,487
8,Leaderboard distinguishability,leaderboard,"single-pass-t0 N=5 N=5, 5-of-5","flash-min-text-t10 N=10 N=10, 9-of-10",0.5541,0.4695,0.0846,0.4038,0.5549,0.8828,0.4069,951,319,0.0435,0.0535,ns,115,10,362,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t10 N=5 N=5, 5-of-5","flash-min-text-t10 N=30 N=30, 22-of-30",0.4795,0.4768,0.0027,0.5932,0.5091,0.4023,0.4483,295,383,0.8832,0.8862,ns,4,13,470,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t10 N=5 N=5, 5-of-5","flash-min-text-t10 N=10 N=10, 9-of-10",0.4795,0.4695,0.01,0.5932,0.5549,0.4023,0.4069,295,319,0.2603,0.2829,ns,6,6,475,487
8,Leaderboard distinguishability,leaderboard,"flash-min-text-t10 N=30 N=30, 22-of-30","flash-min-text-t10 N=10 N=10, 9-of-10",0.4768,0.4695,0.0073,0.5091,0.5549,0.4483,0.4069,383,319,0.5982,0.6146,ns,14,2,471,487
