queue_index,item_type,source_layer,source_index,candidate_id,map_name,buffer_metres,x,y,n_partners_within_threshold,nearest_partner_m,nearest_partner_layer,student_map_symbol,student_feature_type,student_reviewed_subtype
604,phantom,promoted_phantom,604,604,K-35-063-1_Granit_4326,75.0,345351.4679580959,4671960.093300865,0,64.30954499092235,corrected_student,,,
605,phantom,promoted_phantom,605,605,K-35-063-1_Granit_4326,125.0,345407.6486070417,4671963.748027421,0,120.60236710135408,corrected_student,,,
606,phantom,promoted_phantom,606,606,K-35-063-1_Granit_4326,100.0,353968.92701471294,4671960.226422976,1,83.58604416889493,corrected_student,,,
607,phantom,promoted_phantom,607,607,K-35-063-1_Granit_4326,75.0,347801.94638388575,4680714.332648912,0,51.0061535832824,corrected_student,,,
608,phantom,promoted_phantom,608,608,K-35-063-1_Granit_4326,100.0,347444.7274063945,4674912.778365928,0,75.46480106853795,corrected_student,,,
609,phantom,promoted_phantom,609,609,K-35-063-1_Granit_4326,75.0,354135.17724446923,4685518.46204053,0,71.82556578067556,corrected_student,,,
610,phantom,promoted_phantom,610,610,K-35-063-2_Chirpan_4326,150.0,367738.4047464533,4669951.421517754,0,141.36238811996682,corrected_student,,,
611,phantom,promoted_phantom,611,611,K-35-063-2_Chirpan_4326,75.0,370862.01848530094,4679016.81457833,0,72.84241076833243,corrected_student,,,
612,phantom,promoted_phantom,612,612,K-35-063-4_Skobelevo_4326,75.0,361566.2486898417,4665847.277580902,0,76.5349868128915,corrected_student,,,
613,phantom,promoted_phantom,613,613,K-35-065-2_GManastir_4326,75.0,451409.8809679042,4677875.202065829,0,59.71393170624353,corrected_student,,,
614,phantom,promoted_phantom,614,614,K-35-065-2_GManastir_4326,75.0,453833.1041626808,4671929.966505506,0,70.23311240028933,corrected_student,,,
615,phantom,promoted_phantom,615,615,K-35-066-1,75.0,476444.3407860721,4685034.55873188,1,64.66296625485184,corrected_student,,,
616,phantom,promoted_phantom,616,616,K-35-066-4,100.0,496069.3120191914,4655302.24693408,0,97.93393146600886,corrected_student,,,
617,phantom,promoted_phantom,617,617,K-35-067-3,75.0,501750.2534465038,4663881.370986992,0,64.11666206709157,corrected_student,,,
618,phantom,promoted_phantom,618,618,K-35-067-4,75.0,521876.3015532986,4663426.282712001,0,54.11101687866773,corrected_student,,,
619,phantom,promoted_phantom,619,619,K-35-074-1,75.0,305317.4858948735,4635936.144860275,0,58.141821141799696,corrected_student,,,
620,phantom,promoted_phantom,620,620,K-35-074-2,75.0,325684.96549234045,4640130.432310141,0,57.89316150448694,corrected_student,,,
621,phantom,promoted_phantom,621,621,K-35-075-2,50.0,363089.1821884416,4644908.215988599,0,70.59524093561646,corrected_student,,,
622,phantom,promoted_phantom,622,622,K-35-075-4,100.0,361170.3620339453,4627876.278827735,0,80.54554018581975,corrected_student,,,
623,phantom,promoted_phantom,623,623,K-35-076-1,75.0,386673.73888155527,4648926.291705396,0,61.498745556072265,corrected_student,,,
624,phantom,promoted_phantom,624,624,K-35-076-2,100.0,408189.8945709837,4636705.619127995,0,77.3932834724609,corrected_student,,,
625,phantom,promoted_phantom,625,625,K-35-076-2,75.0,408036.9400322957,4649118.806585856,1,2297.1117621805774,corrected_student,,,
626,phantom,promoted_phantom,626,626,K-35-076-3,75.0,380298.2123317621,4625052.3344540335,0,63.85921751429142,corrected_student,,,
627,phantom,promoted_phantom,627,627,K-35-053-2,100.0,455373.0782738781,4713789.844757815,0,92.03272709265495,corrected_student,,,
628,phantom,promoted_phantom,628,628,K-35-063-2_Chirpan_4326,75.0,356659.9411394126,4676539.481394726,0,66.82432164386438,corrected_student,,,
629,phantom,promoted_phantom,629,629,K-35-063-1_Granit_4326,100.0,344485.4675617877,4682653.366071184,1,70.09172240408319,corrected_student,,,
630,phantom,promoted_phantom,630,630,K-35-064-3_Dimitrovgrad_4326,75.0,376595.1075768584,4657843.980608235,0,64.13943474861993,corrected_student,,,
631,phantom,promoted_phantom,631,631,K-35-063-4_Skobelevo_4326,125.0,368902.3848416728,4664663.636777323,0,70.52092470035197,corrected_student,,,
632,phantom,promoted_phantom,632,632,K-35-066-2,75.0,490511.198527404,4677724.210490856,0,57.51859074041244,corrected_student,,,
633,phantom,promoted_phantom,633,633,K-35-077-1,100.0,429526.7894295018,4634970.480942514,0,89.6216247086234,corrected_student,,,
634,phantom,promoted_phantom,634,634,K-35-050-4,150.0,316435.51495250384,4696788.414866725,0,138.4066579188545,corrected_student,,,
635,phantom,promoted_phantom,635,635,K-35-053-2,75.0,450841.8046030032,4721057.946116677,0,75.56108417709162,corrected_student,,,
636,phantom,promoted_phantom,636,636,K-35-053-2,150.0,452872.9445949569,4717480.081472928,0,122.32077082860519,corrected_student,,,
637,phantom,promoted_phantom,637,637,K-35-054-3_Yambol,50.0,472392.6068888411,4690016.5942679485,0,54.93020954747422,corrected_student,,,
638,phantom,promoted_phantom,638,638,K-35-054-4_Voynika,100.0,494313.84520311205,4703769.952586282,0,93.35899868361344,corrected_student,,,
639,phantom,promoted_phantom,639,639,K-35-055-4,125.0,536849.5601794302,4696424.381209578,0,114.67541212658347,corrected_student,,,
640,phantom,promoted_phantom,640,640,K-35-055-4,50.0,525297.0407076215,4698013.608453482,0,1372.7964897030863,corrected_student,,,
641,phantom,promoted_phantom,641,641,K-35-063-2_Chirpan_4326,75.0,363984.8147975757,4681644.530296521,0,52.40062524261155,corrected_student,,,
642,phantom,promoted_phantom,642,642,K-35-063-1_Granit_4326,50.0,335802.8915903255,4677827.216295458,1,619.4986478185458,corrected_student,,,
643,phantom,promoted_phantom,643,643,K-35-066-1,100.0,468143.5712123188,4681506.0549982125,0,101.27491070696969,corrected_student,,,
644,phantom,promoted_phantom,644,644,K-35-066-1,100.0,469373.20929206186,4682236.4611897245,0,98.35729051399693,corrected_student,,,
645,phantom,promoted_phantom,645,645,K-35-066-1,50.0,475989.0005785795,4674864.35721086,0,52.675385421747805,corrected_student,,,
646,phantom,promoted_phantom,646,646,K-35-067-1,75.0,509628.7993591782,4669208.485461762,0,50.385781269969364,corrected_student,,,
647,phantom,promoted_phantom,647,647,K-35-067-4,50.0,530262.9257206821,4664227.264575508,0,944.6439678566114,corrected_student,,,
648,phantom,promoted_phantom,648,648,K-35-074-1,125.0,304147.5750884479,4637500.616349539,0,121.97940182793785,corrected_student,,,
649,phantom,promoted_phantom,649,649,K-35-075-2,100.0,372754.31194993743,4636147.331500308,0,84.78310054017085,corrected_student,,,
650,phantom,promoted_phantom,650,650,K-35-076-2,150.0,402800.1382943823,4645973.242776457,0,4043.139717470982,corrected_student,,,
651,phantom,promoted_phantom,651,651,K-35-077-2,50.0,446253.2883239356,4632984.577165695,0,61.36739495392272,corrected_student,,,
652,phantom,promoted_phantom,652,652,K-35-077-2,75.0,443284.7486953336,4634489.377863187,0,522.0190313130514,corrected_student,,,
653,phantom,promoted_phantom,653,653,K-35-052-2,100.0,409119.09160054405,4706611.739671422,0,53.67140707526266,corrected_student,,,
654,phantom,promoted_phantom,654,654,K-35-052-2,100.0,406352.3467410153,4705942.261775736,2,77.70417299908362,corrected_student,,,
655,phantom,promoted_phantom,655,655,K-35-053-2,50.0,458684.9086725172,4708112.462066078,0,440.4093258810969,corrected_student,,,
656,phantom,promoted_phantom,656,656,K-35-053-4_Boyadzhik,50.0,458242.0953698834,4697196.187892323,0,545.5186916474804,corrected_student,,,
657,phantom,promoted_phantom,657,657,K-35-054-2_Atolov_4326,125.0,492934.7264913154,4721954.683217836,0,111.49413163110445,corrected_student,,,
658,phantom,promoted_phantom,658,658,K-35-054-2_Atolov_4326,100.0,482782.3697983348,4722191.551766115,0,85.20925449994144,corrected_student,,,
659,phantom,promoted_phantom,659,659,K-35-063-2_Chirpan_4326,75.0,364274.8767207203,4682319.394701444,0,61.216910690604436,corrected_student,,,
660,phantom,promoted_phantom,660,660,K-35-066-3,100.0,466796.38819540606,4656351.11576353,0,84.09276574893126,corrected_student,,,
661,phantom,promoted_phantom,661,661,K-35-075-2,125.0,370387.32959405927,4645921.944348412,0,111.80854256913656,corrected_student,,,
662,phantom,promoted_phantom,662,662,K-35-075-3,100.0,354368.0099951912,4629655.914047021,0,87.23541595779588,corrected_student,,,
663,phantom,promoted_phantom,663,663,K-35-077-3,125.0,432419.7954388356,4630926.02007394,0,103.52148169588685,corrected_student,,,
664,phantom,promoted_phantom,664,664,K-35-051-3,100.0,340602.8468054677,4695663.407653864,0,94.1458642769725,corrected_student,,,
665,phantom,promoted_phantom,665,665,K-35-065-3_Glavan_4326,125.0,423409.78844233457,4651964.651761308,0,118.51420779390712,corrected_student,,,
666,phantom,promoted_phantom,666,666,K-35-066-3,100.0,466943.64805720514,4656345.985060575,0,103.67610815212224,corrected_student,,,
667,phantom,promoted_phantom,667,667,K-35-076-3,100.0,387331.4048144787,4629083.674810661,0,97.98019174033719,corrected_student,,,
668,phantom,promoted_phantom,668,668,K-35-051-3,50.0,339698.716597262,4693585.462887018,0,50.185772491955646,corrected_student,,,
669,phantom,promoted_phantom,669,669,K-35-077-2,50.0,437907.42426646326,4643194.044593299,1,705.9815614246265,corrected_student,,,
670,phantom,promoted_phantom,670,670,K-35-075-1,50.0,345832.47230587795,4642561.69679464,0,1669.6578328281655,corrected_student,,,
671,phantom,promoted_phantom,671,671,K-35-077-3,50.0,425754.44422395725,4624729.703689356,2,1322.028196670588,corrected_student,,,
672,phantom,promoted_phantom,672,672,K-35-052-2,50.0,410411.7069861367,4707375.073457771,0,642.3652145195476,corrected_student,,,
673,phantom,promoted_phantom,673,673,K-35-066-2,50.0,485475.30959144776,4684943.418707068,1,53.690450996872876,corrected_student,,,
674,phantom,promoted_phantom,674,674,K-35-066-2,50.0,481221.71944121673,4677722.828529323,1,800.3384855360324,corrected_student,,,
675,phantom,promoted_phantom,675,675,K-35-067-1,50.0,501332.78739275655,4685163.371593644,0,1506.6584778411368,corrected_student,,,
676,phantom,promoted_phantom,676,676,K-35-052-2,125.0,409540.14134001575,4707478.185934146,0,105.07436407823701,corrected_student,,,
677,phantom,promoted_phantom,677,677,K-35-052-2,100.0,406368.087250011,4705927.168112096,2,85.06771378580405,corrected_student,,,
678,phantom,promoted_phantom,678,678,K-35-052-2,75.0,409732.9590157087,4724298.290847827,0,71.96910616680817,corrected_student,,,
679,phantom,promoted_phantom,679,679,K-35-052-3,125.0,378362.93864467903,4689891.732139036,0,98.81296457666608,corrected_student,,,
680,phantom,promoted_phantom,680,680,K-35-054-1_Straldzha_4326,75.0,459146.4452845602,4717039.898714172,0,66.59752498343418,corrected_student,,,
681,phantom,promoted_phantom,681,681,K-35-054-2_Atolov_4326,100.0,486196.84470820805,4715661.004281358,0,84.47531360189818,corrected_student,,,
682,phantom,promoted_phantom,682,682,K-35-055-2,75.0,535194.336655276,4718438.038817292,0,74.56384836607967,corrected_student,,,
683,phantom,promoted_phantom,683,683,K-35-055-4,75.0,522146.7883089984,4693673.198954844,0,71.9218322103476,corrected_student,,,
684,phantom,promoted_phantom,684,684,K-35-055-2,75.0,540717.3470461227,4719715.727634625,0,58.94845134273905,corrected_student,,,
685,phantom,promoted_phantom,685,685,K-35-063-4_Skobelevo_4326,100.0,370020.9750438235,4664082.699156463,0,75.14406273432448,corrected_student,,,
686,phantom,promoted_phantom,686,686,K-35-063-3_Tatarevo_4326,75.0,345760.7047408939,4662242.574662993,0,68.87229040518746,corrected_student,,,
687,phantom,promoted_phantom,687,687,K-35-064-1_Sredets_4326,75.0,393349.3682640992,4679489.525322582,0,66.65204548708525,corrected_student,,,
688,phantom,promoted_phantom,688,688,K-35-064-2_Radnevo_4326,100.0,414633.1737151515,4676728.011293262,0,78.26519474723852,corrected_student,,,
689,phantom,promoted_phantom,689,689,K-35-064-2_Radnevo_4326,125.0,407103.1217178902,4670168.971078804,0,110.3618645531972,corrected_student,,,
690,phantom,promoted_phantom,690,690,K-35-066-2,75.0,487596.4280186449,4678354.760206726,0,55.23068693766783,corrected_student,,,
691,phantom,promoted_phantom,691,691,K-35-067-1,100.0,509394.74858879216,4670005.716336567,0,128.13291825743852,corrected_student,,,
692,phantom,promoted_phantom,692,692,K-35-067-1,75.0,505034.74511763593,4668459.67940768,0,60.23485078324863,corrected_student,,,
693,phantom,promoted_phantom,693,693,K-35-067-4,50.0,538084.3364029292,4661929.8449116815,0,2442.8575593488836,corrected_student,,,
694,phantom,promoted_phantom,694,694,K-35-075-2,75.0,368305.0730675606,4635493.260848803,0,65.5078164383373,corrected_student,,,
695,phantom,promoted_phantom,695,695,K-35-075-2,75.0,373109.8920636178,4634245.540609246,0,54.7618519122636,corrected_student,,,
696,phantom,promoted_phantom,696,696,K-35-075-4,100.0,364540.6900330104,4630816.560514409,0,85.30377321223907,corrected_student,,,
697,phantom,promoted_phantom,697,697,K-35-075-4,50.0,358823.52727549046,4624237.314548343,1,1200.0713814705348,corrected_student,,,
698,phantom,promoted_phantom,698,698,K-35-076-2,150.0,411953.3112929587,4648680.890885572,0,2777.8125211126194,corrected_student,,,
699,phantom,promoted_phantom,699,699,K-35-077-2,125.0,440758.3296559808,4633715.369154803,0,52.88247447682973,corrected_student,,,
700,phantom,promoted_phantom,700,700,K-35-077-3,75.0,432460.3853949545,4630669.362999861,0,56.81923823356705,corrected_student,,,
701,phantom,promoted_phantom,701,701,K-35-077-3,50.0,418709.5913706507,4616662.794696747,0,740.3937375312701,corrected_student,,,
702,phantom,promoted_phantom,702,702,K-35-054-2_Atolov_4326,75.0,487686.20866857073,4716039.629287098,0,74.18308193324805,corrected_student,,,
703,phantom,promoted_phantom,703,703,K-35-054-4_Voynika,150.0,486731.8834884316,4701715.719272183,0,66.64564666663334,corrected_student,,,
704,phantom,promoted_phantom,704,704,K-35-063-2_Chirpan_4326,75.0,362837.7691824864,4681629.742425767,0,58.12150885183307,corrected_student,,,
705,phantom,promoted_phantom,705,705,K-35-063-1_Granit_4326,150.0,347372.5654385564,4684900.836489612,0,185.60955902650937,corrected_student,,,
706,phantom,promoted_phantom,706,706,K-35-063-3_Tatarevo_4326,50.0,338242.9848551472,4662390.592461358,0,55.07977992148642,corrected_student,,,
707,phantom,promoted_phantom,707,707,K-35-064-1_Sredets_4326,125.0,391526.5911387649,4680707.252311485,0,136.4588419195036,corrected_student,,,
708,phantom,promoted_phantom,708,708,K-35-065-3_Glavan_4326,75.0,429167.4489800388,4664665.1275753565,0,58.89542174471431,corrected_student,,,
709,phantom,promoted_phantom,709,709,K-35-066-3,50.0,464509.85554288415,4665031.737882149,0,50.93229858098391,corrected_student,,,
710,phantom,promoted_phantom,710,710,K-35-065-3_Glavan_4326,125.0,423434.01137725136,4651884.327546269,0,120.30222576792737,corrected_student,,,
711,phantom,promoted_phantom,711,711,K-35-077-4,50.0,450852.9473156135,4630477.212163049,0,62.85588065440056,corrected_student,,,
712,phantom,promoted_phantom,712,712,K-35-076-2,50.0,402858.11558564665,4643915.226333012,0,2666.962871923381,corrected_student,,,
713,phantom,promoted_phantom,713,713,K-35-077-2,100.0,447772.5559632308,4632166.467721373,0,72.51915035859666,corrected_student,,,
714,phantom,promoted_phantom,714,714,K-35-052-2,50.0,410741.5337575036,4708152.471004526,0,207.35341833927015,corrected_student,,,
715,phantom,promoted_phantom,715,715,K-35-055-1,50.0,520082.45572764415,4718093.03119008,0,52.81043045837728,corrected_student,,,
716,phantom,promoted_phantom,716,716,K-35-063-3_Tatarevo_4326,75.0,351672.38374845183,4664061.650406793,1,802.6707687944437,corrected_student,,,
717,phantom,promoted_phantom,717,717,K-35-063-1_Granit_4326,50.0,344439.2325323946,4683286.352765196,0,699.5061960120187,corrected_student,,,
718,phantom,promoted_phantom,718,718,K-35-065-3_Glavan_4326,50.0,434826.0744947032,4655183.000202012,1,1101.0907958047192,corrected_student,,,
719,phantom,promoted_phantom,719,719,K-35-066-1,50.0,476421.4895468236,4685027.196083726,1,53.479701910654136,corrected_student,,,
720,phantom,promoted_phantom,720,720,K-35-076-2,50.0,402809.80431997793,4646128.360318923,0,4177.402361665589,corrected_student,,,
721,phantom,promoted_phantom,721,721,K-35-063-1_Granit_4326,50.0,344511.4804142289,4683242.924594983,2,651.658199585462,corrected_student,,,
722,phantom,promoted_phantom,722,722,K-35-066-4,75.0,487799.117824334,4658084.987966298,1,54.583602899160304,corrected_student,,,
723,phantom,promoted_phantom,723,723,K-35-051-4,75.0,361368.418437154,4694086.595726084,0,68.70789213068132,corrected_student,,,
724,phantom,promoted_phantom,724,724,K-35-052-2,50.0,406329.6179219613,4705926.574578514,2,50.090842935273606,corrected_student,,,
725,phantom,promoted_phantom,725,725,K-35-063-1_Granit_4326,50.0,335345.0067883569,4678965.7118044,0,50.38548971498639,corrected_student,,,
726,phantom,promoted_phantom,726,726,K-35-063-2_Chirpan_4326,75.0,365913.2511589906,4675821.694853296,0,58.80721428197036,corrected_student,,,
727,phantom,promoted_phantom,727,727,K-35-067-2,100.0,535084.1128283448,4670230.698999352,0,88.71071057931579,corrected_student,,,
728,phantom,promoted_phantom,728,728,K-35-075-1,100.0,347841.1580949402,4645422.172766087,0,179.88000632122146,corrected_student,,,
729,phantom,promoted_phantom,729,729,K-35-075-4,50.0,358826.7729382486,4624212.147959022,1,1203.8247312293504,corrected_student,,,
730,phantom,promoted_phantom,730,730,K-35-076-1,150.0,386837.0195488993,4648923.796277017,0,121.8344389472954,corrected_student,,,
731,phantom,promoted_phantom,731,731,K-35-076-2,150.0,400404.1721854318,4633497.725258184,0,148.7796282333169,corrected_student,,,
732,phantom,promoted_phantom,732,732,K-35-053-1,125.0,429026.8850844643,4714415.638206101,0,99.46969595857864,corrected_student,,,
733,phantom,promoted_phantom,733,733,K-35-063-4_Skobelevo_4326,50.0,363425.6340306949,4666594.144768901,0,54.03373481059801,corrected_student,,,
734,phantom,promoted_phantom,734,734,K-35-064-3_Dimitrovgrad_4326,75.0,383848.01295341685,4661304.209061577,0,55.0617524395854,corrected_student,,,
735,phantom,promoted_phantom,735,735,K-35-066-2,150.0,488102.118419573,4677809.596461576,0,136.09996569926545,corrected_student,,,
736,phantom,promoted_phantom,736,736,K-35-076-2,150.0,415003.69424645207,4636072.808109376,0,129.9341522214102,corrected_student,,,
737,phantom,promoted_phantom,737,737,K-35-063-1_Granit_4326,50.0,335805.1075443344,4677794.834280397,2,587.5092649764902,corrected_student,,,
738,phantom,promoted_phantom,738,738,K-35-063-1_Granit_4326,75.0,344518.08339305525,4683280.328321628,2,689.0289733590238,corrected_student,,,
739,phantom,promoted_phantom,739,739,K-35-076-2,50.0,404665.7772016045,4648128.540478759,1,3058.017166004447,corrected_student,,,
740,phantom,promoted_phantom,740,740,K-35-053-2,50.0,456373.3633540061,4709868.731734925,0,705.257504163489,corrected_student,,,
741,phantom,promoted_phantom,741,741,K-35-054-2_Atolov_4326,150.0,499482.4906291285,4706034.837081853,0,130.39531765962863,corrected_student,,,
742,phantom,promoted_phantom,742,742,K-35-054-4_Voynika,125.0,494402.1735617746,4703950.2074602,0,116.31685333425415,corrected_student,,,
743,phantom,promoted_phantom,743,743,K-35-064-2_Radnevo_4326,50.0,414001.329288153,4679476.847226183,0,1089.5215471830866,corrected_student,,,
744,phantom,promoted_phantom,744,744,K-35-076-1,150.0,393262.87464999617,4649314.35293822,0,141.99747045697524,corrected_student,,,
745,phantom,promoted_phantom,745,745,K-35-042-3,50.0,462556.0361097849,4742063.029634662,0,52.44369063657599,corrected_student,,,
746,phantom,promoted_phantom,746,746,K-35-054-1_Straldzha_4326,100.0,477824.9852860034,4720992.904816691,0,95.35206647230677,corrected_student,,,
747,phantom,promoted_phantom,747,747,K-35-054-3_Yambol,125.0,469112.2456867399,4698597.456527354,0,118.94356171866242,corrected_student,,,
748,phantom,promoted_phantom,748,748,K-35-055-3,200.0,511588.19828473794,4698469.713885826,0,184.41174495756897,corrected_student,,,
749,phantom,promoted_phantom,749,749,K-35-063-1_Granit_4326,100.0,346370.4968413579,4670948.490063637,1,90.64311340193306,corrected_student,,,
750,phantom,promoted_phantom,750,750,K-35-063-4_Skobelevo_4326,75.0,369983.8935389879,4651330.477995916,0,54.483091856360126,corrected_student,,,
751,phantom,promoted_phantom,751,751,K-35-064-2_Radnevo_4326,150.0,414540.8364989495,4676923.0291082105,0,145.21630470433823,corrected_student,,,
752,phantom,promoted_phantom,752,752,K-35-066-2,200.0,492439.71657730016,4676564.37229165,0,186.98276949245016,corrected_student,,,
753,phantom,promoted_phantom,753,753,K-35-066-2,200.0,494272.8494433304,4668234.063108714,0,188.03080918767665,corrected_student,,,
754,phantom,promoted_phantom,754,754,K-35-075-2,100.0,359359.7464082504,4637060.85158784,0,1073.3433109961843,corrected_student,,,
755,phantom,promoted_phantom,755,755,K-35-052-3,200.0,391743.26427906967,4700899.556887005,0,249.27283282487576,corrected_student,,,
756,phantom,promoted_phantom,756,756,K-35-067-1,75.0,520272.10170179175,4668481.743413106,0,85.8477984429408,corrected_student,,,
757,phantom,promoted_phantom,757,757,K-35-064-3_Dimitrovgrad_4326,200.0,383789.4347737602,4661122.3235298535,0,180.3950573000918,corrected_student,,,
758,phantom,promoted_phantom,758,758,K-35-065-1_Radetski_4326,200.0,424081.9509464294,4678285.327080401,0,172.87693284218255,corrected_student,,,
759,phantom,promoted_phantom,759,759,K-35-067-1,200.0,512491.5177859,4675775.077678316,0,273.3735587138636,corrected_student,,,
760,phantom,promoted_phantom,760,760,K-35-077-2,200.0,439443.5932832328,4632968.345171443,0,179.14428552284363,corrected_student,,,
761,phantom,promoted_phantom,761,761,K-35-050-4,75.0,321199.2492362848,4702907.85330254,0,65.5994286924948,corrected_student,,,
762,phantom,promoted_phantom,762,762,K-35-063-3_Tatarevo_4326,75.0,351628.586245954,4664061.515289865,1,811.7085870467394,corrected_student,,,
763,phantom,promoted_phantom,763,763,K-35-053-1,50.0,436608.8228897504,4718177.020787218,0,1077.626587347728,corrected_student,,,
764,phantom,promoted_phantom,764,764,K-35-063-1_Granit_4326,100.0,352919.1069918922,4672261.082961369,0,71.577346645811,corrected_student,,,
765,phantom,promoted_phantom,765,765,K-35-064-3_Dimitrovgrad_4326,100.0,376140.4633920279,4654034.158692705,0,81.19196269715749,corrected_student,,,
766,phantom,promoted_phantom,766,766,K-35-067-4,75.0,530181.1039117663,4664168.621626961,0,1036.5813445669114,corrected_student,,,
767,phantom,promoted_phantom,767,767,K-35-075-1,200.0,343009.04749481403,4643222.8079126775,0,282.38154337487066,corrected_student,,,
768,phantom,promoted_phantom,768,768,K-35-077-3,150.0,432339.7765205011,4630685.125593663,0,135.54412198288176,corrected_student,,,
769,phantom,promoted_phantom,769,769,K-35-064-3_Dimitrovgrad_4326,50.0,382214.8900520301,4650959.332451071,0,1107.1695693076754,corrected_student,,,
770,phantom,promoted_phantom,770,770,K-35-064-4_Galabovo_4326,200.0,416391.5941071986,4657322.738752387,0,197.23402257650667,corrected_student,,,
771,phantom,promoted_phantom,771,771,K-35-065-3_Glavan_4326,100.0,432427.7386250892,4650687.3895757785,0,1886.285246609279,corrected_student,,,
772,phantom,promoted_phantom,772,772,K-35-066-1,75.0,475579.13214090327,4683093.4200646905,0,58.96674376152255,corrected_student,,,
773,merge_site,corrected_student,18,,,,331060.866,4702222.0897,0,5529.906316091138,promoted_phantom,Hairy brown circle,Mound,burial_mound
774,merge_site,corrected_student,19,,,,318510.9358,4693888.3183,0,3566.220939671199,promoted_phantom,Hairy brown circle,Mound,burial_mound
775,merge_site,corrected_student,20,,,,318768.8056,4693922.9988,0,3695.247553431001,promoted_phantom,Hairy black diamond with a dot inside,Mound,bench_mark_on_mound
776,jitter_sample,corrected_student,75,,,,325093.13632324024,4699827.245989027,0,2201.502404847029,promoted_phantom,Hairy brown circle,Mound,
777,student_conflation,corrected_student,105,,,,325231.40058321215,4695690.442335113,1,40.353553239653024,promoted_phantom,Hairy brown circle,Mound,
778,jitter_sample,corrected_student,143,,,,332951.11619117344,4691719.391332954,0,3009.497336888828,promoted_phantom,Hairy brown circle,Mound,
779,student_conflation,corrected_student,179,,,,334946.6956104931,4688965.116411405,1,38.187271758602584,promoted_phantom,Hairy brown circle,Mound,
780,jitter_sample,corrected_student,204,,,,338715.027389377,4700655.595034483,0,291.1929578635189,promoted_phantom,Hairy brown circle,Mound,
781,student_conflation,corrected_student,219,,,,338684.00567487825,4698646.85057717,1,49.786258696831574,promoted_phantom,Hairy brown circle,Mound,
782,jitter_sample,corrected_student,234,,,,341785.81705985044,4696172.619309819,0,106.56302529944301,promoted_phantom,Hairy black diamond with a dot inside,Mound,
783,jitter_sample,corrected_student,316,,,,349237.90053025715,4688687.488925306,0,3735.9782975570024,promoted_phantom,Hairy black diamond with a dot inside,Mound,
784,student_conflation,corrected_student,341,,,,363181.7244691809,4701434.192274745,1,33.44782733503373,promoted_phantom,Hairy brown circle,Mound,
785,student_conflation,corrected_student,347,,,,360771.9975070362,4701040.751235139,1,24.025691923421405,promoted_phantom,Hairy brown circle,Mound,
786,jitter_sample,corrected_student,396,,,,361505.74269492936,4693760.026585936,0,354.2673497103456,promoted_phantom,Hairy brown circle,Mound,
787,jitter_sample,corrected_student,451,,,,405170.5402587227,4722427.30143177,0,4931.152634941675,promoted_phantom,Hairy brown circle,Mound,
788,jitter_sample,corrected_student,538,,,,390440.6123247342,4700727.841949589,0,1313.9209009168092,promoted_phantom,Hairy brown circle,Mound,
789,jitter_sample,corrected_student,567,,,,379020.1447766669,4696910.857938494,0,2820.1190629344687,promoted_phantom,Hairy brown circle,Mound,
790,jitter_sample,corrected_student,573,,,,391190.78704006784,4694740.431654533,0,4016.520703713258,promoted_phantom,Hairy brown circle,Mound,
791,jitter_sample,corrected_student,604,,,,392537.88432195864,4690383.198543432,0,3111.0399992185935,promoted_phantom,Hairy black diamond with a dot inside,Mound,
792,jitter_sample,corrected_student,633,,,,437819.38547147793,4721607.056934315,0,2281.879009391037,promoted_phantom,Hairy black diamond with a dot inside,Mound,
793,jitter_sample,corrected_student,659,,,,436093.94807630556,4711652.041974539,0,1708.4630241058273,promoted_phantom,Hairy brown circle,Mound,
794,jitter_sample,corrected_student,704,,,,450604.5693764949,4721067.7751479605,0,237.4387553716116,promoted_phantom,Hairy brown circle,Mound,
795,student_conflation,corrected_student,746,,,,457768.81929435086,4712041.381533257,1,22.36818086321333,promoted_phantom,Hairy black diamond with a dot inside,Mound,
796,jitter_sample,corrected_student,759,,,,457019.36038722226,4711189.0435814615,0,1153.0442938244407,promoted_phantom,Hairy brown circle,Mound,
797,jitter_sample,corrected_student,797,,,,455388.0689004384,4708081.253217075,0,60.349653524564815,promoted_phantom,Hairy brown circle,Mound,
798,jitter_sample,corrected_student,813,,,,443677.65262189467,4706946.892541788,0,4391.669292066354,promoted_phantom,Hairy black diamond with a dot inside,Mound,
799,merge_site,corrected_student,816,,,,452413.2279,4699162.3048,0,2290.1899543565683,promoted_phantom,Hairy black diamond with a dot inside,Mound,bench_mark_on_mound
800,merge_site,corrected_student,817,,,,446343.6899,4696352.8701,0,3263.747055116228,promoted_phantom,Hairy black triangle with a dot inside,Mound,trig_point_on_mound
801,jitter_sample,corrected_student,826,,,,452326.1580662084,4704655.892601171,0,1686.9154124472768,promoted_phantom,Hairy brown circle,Mound,
802,jitter_sample,corrected_student,827,,,,452495.6773246293,4704596.03614536,0,1814.0208338793727,promoted_phantom,Hairy brown circle,Mound,
803,student_conflation,corrected_student,836,,,,450856.6518363638,4703838.691380363,2,41.44845002904062,promoted_phantom,Hairy brown circle,Mound,
804,student_conflation,corrected_student,858,,,,455163.65951585415,4695565.045410147,1,35.74425266422055,promoted_phantom,Hairy black diamond with a dot inside,Mound,
805,student_conflation,corrected_student,861,,,,456664.86851413,4693698.1181258345,1,39.14558455985597,promoted_phantom,Hairy brown circle,Mound,
