rung,prob_t,min_votes,n_detections,tp,fp,fn,micro_f1_50,tile_mcc,tile_tp,tile_tn,tile_fp,tile_fn
IMG-ARM1-K5-replicate,0.15,3,5301,4523.0,778.0,495.0,0.8766353328810931,0.7508236894726553,2581,4898,114,948
IMG-ARM1-K5-replicate,0.15,4,5086,4509.0,577.0,509.0,0.8925178147268408,0.7549436398870616,2575,4917,95,954
IMG-ARM1-K5-replicate,0.15,5,4870,4473.0,397.0,545.0,0.9047330097087378,0.755879752042268,2561,4931,81,968
IMG-ARM1-K5-replicate,0.2,1,6364,4489.0,1875.0,529.0,0.7887893164645932,0.7467911608295698,2572,4891,121,957
IMG-ARM1-K5-replicate,0.2,2,5499,4453.0,1046.0,565.0,0.8468194352001522,0.7512049262625381,2557,4918,94,972
IMG-ARM1-K5-replicate,0.2,3,5126,4429.0,697.0,589.0,0.8732255520504733,0.7529001401038684,2545,4933,79,984
IMG-ARM1-K5-replicate,0.2,4,4935,4417.0,518.0,601.0,0.8875715864563448,0.7553133152087194,2540,4945,67,989
IMG-ARM1-K5-replicate,0.2,5,4734,4383.0,351.0,635.0,0.8988925348646432,0.7543560535772389,2525,4953,59,1004
IMG-ARM1-K5-replicate,0.25,1,5768,4217.0,1551.0,801.0,0.781939551270165,0.738298582855378,2455,4951,61,1074
IMG-ARM1-K5-replicate,0.25,2,5017,4176.0,841.0,842.0,0.8322869955156952,0.7392305034082558,2440,4965,47,1089
IMG-ARM1-K5-replicate,0.25,3,4690,4146.0,544.0,872.0,0.8541409147095179,0.7384682244025335,2424,4974,38,1105
IMG-ARM1-K5-replicate,0.25,4,4542,4131.0,411.0,887.0,0.8642259414225941,0.7385128797605917,2420,4977,35,1109
IMG-ARM1-K5-replicate,0.25,5,4375,4098.0,277.0,920.0,0.8725646758224209,0.736595879855079,2407,4980,32,1122
IMG-ARM1-K5-replicate,0.3,1,5766,4216.0,1550.0,802.0,0.7818991097922848,0.738298582855378,2455,4951,61,1074
IMG-ARM1-K5-replicate,0.3,2,5015,4175.0,840.0,843.0,0.8322535632413038,0.7392305034082558,2440,4965,47,1089
IMG-ARM1-K5-replicate,0.3,3,4688,4145.0,543.0,873.0,0.8541108592623119,0.7384682244025335,2424,4974,38,1105
IMG-ARM1-K5-replicate,0.3,4,4541,4130.0,411.0,888.0,0.864107124176169,0.7385128797605917,2420,4977,35,1109
IMG-ARM1-K5-replicate,0.3,5,4374,4097.0,277.0,921.0,0.8724446337308347,0.736595879855079,2407,4980,32,1122
IMG-ARM1-K5-replicate,0.35,1,5729,4199.0,1530.0,819.0,0.781427375081418,0.7366961481130024,2445,4953,59,1084
IMG-ARM1-K5-replicate,0.35,2,4981,4157.0,824.0,861.0,0.8314831483148315,0.7378638885902445,2431,4967,45,1098
IMG-ARM1-K5-replicate,0.35,3,4659,4127.0,532.0,891.0,0.8529502945127623,0.7371129930981559,2415,4976,36,1114
IMG-ARM1-K5-replicate,0.35,4,4515,4112.0,403.0,906.0,0.8626875065561733,0.7368535376405884,2411,4978,34,1118
IMG-ARM1-K5-replicate,0.35,5,4351,4080.0,271.0,938.0,0.8709574127441563,0.7351587599517783,2399,4981,31,1130
IMG-ARM1-K5-replicate,0.4,1,5713,4193.0,1520.0,825.0,0.781474233529028,0.736419125421009,2441,4955,57,1088
IMG-ARM1-K5-replicate,0.4,2,4968,4150.0,818.0,868.0,0.831163629080713,0.7373775749826879,2426,4969,43,1103
IMG-ARM1-K5-replicate,0.4,3,4650,4121.0,529.0,897.0,0.8525031030202731,0.7368535376405884,2411,4978,34,1118
IMG-ARM1-K5-replicate,0.4,4,4507,4106.0,401.0,912.0,0.8621522309711285,0.7362877918004365,2407,4979,33,1122
IMG-ARM1-K5-replicate,0.4,5,4343,4074.0,269.0,944.0,0.8704198269415662,0.7345954756161316,2395,4982,30,1134
IMG-ARM1-K5-replicate,0.45,1,5502,4079.0,1423.0,939.0,0.7754752851711026,0.7319884178675116,2400,4970,42,1129
IMG-ARM1-K5-replicate,0.45,2,4790,4033.0,757.0,985.0,0.822389885807504,0.7321974094405617,2384,4982,30,1145
IMG-ARM1-K5-replicate,0.45,3,4484,4002.0,482.0,1016.0,0.8423489791622816,0.7312330677164383,2371,4988,24,1158
IMG-ARM1-K5-replicate,0.45,4,4348,3986.0,362.0,1032.0,0.85116378389921,0.7300235259817193,2364,4989,23,1165
IMG-ARM1-K5-replicate,0.45,5,4196,3955.0,241.0,1063.0,0.8584762318211417,0.72782595434873,2351,4991,21,1178
IMG-ARM1-K5-replicate,0.6,1,5501,4078.0,1423.0,940.0,0.7753588744177203,0.7317694867768653,2399,4970,42,1130
IMG-ARM1-K5-replicate,0.6,2,4789,4032.0,757.0,986.0,0.8222698072805139,0.7319794419338299,2383,4982,30,1146
IMG-ARM1-K5-replicate,0.6,3,4483,4001.0,482.0,1017.0,0.8422271339858963,0.7310156196113526,2370,4988,24,1159
IMG-ARM1-K5-replicate,0.6,4,4347,3985.0,362.0,1033.0,0.8510411105178858,0.7298061938861062,2363,4989,23,1166
IMG-ARM1-K5-replicate,0.6,5,4195,3954.0,241.0,1064.0,0.8583523282318464,0.7276088460556839,2350,4991,21,1179
IMG-ARM1-K5-replicate,0.65,1,5498,4077.0,1421.0,941.0,0.7753898820844426,0.7317694867768653,2399,4970,42,1130
IMG-ARM1-K5-replicate,0.65,2,4786,4030.0,756.0,988.0,0.8221134230926151,0.7319794419338299,2383,4982,30,1146
IMG-ARM1-K5-replicate,0.65,3,4481,3999.0,482.0,1019.0,0.8419833666701759,0.7310156196113526,2370,4988,24,1159
IMG-ARM1-K5-replicate,0.65,4,4345,3983.0,362.0,1035.0,0.8507956851436504,0.7298061938861062,2363,4989,23,1166
IMG-ARM1-K5-replicate,0.65,5,4193,3952.0,241.0,1066.0,0.8581044403430681,0.7276088460556839,2350,4991,21,1179
IMG-ARM1-K5-replicate,0.7,1,5487,4069.0,1418.0,949.0,0.7746787244169443,0.7311127317492715,2396,4970,42,1133
IMG-ARM1-K5-replicate,0.7,2,4777,4023.0,754.0,995.0,0.8214395099540581,0.7313255770489484,2380,4982,30,1149
IMG-ARM1-K5-replicate,0.7,3,4472,3992.0,480.0,1026.0,0.8413066385669125,0.7303633118190114,2367,4988,24,1162
IMG-ARM1-K5-replicate,0.7,4,4336,3976.0,360.0,1042.0,0.8501175967500535,0.7291542330988718,2360,4989,23,1169
IMG-ARM1-K5-replicate,0.7,5,4184,3945.0,239.0,1073.0,0.8574222995001087,0.7269575548071553,2347,4991,21,1182
IMG-ARM1-K5-replicate,0.75,1,5460,4057.0,1403.0,961.0,0.774384424508494,0.7308531482264558,2392,4972,40,1137
IMG-ARM1-K5-replicate,0.75,2,4754,4009.0,745.0,1009.0,0.8205075726565697,0.7310754694217672,2376,4984,28,1153
IMG-ARM1-K5-replicate,0.75,3,4450,3978.0,472.0,1040.0,0.8403041825095058,0.7301188774830234,2363,4990,22,1166
IMG-ARM1-K5-replicate,0.75,4,4314,3961.0,353.0,1057.0,0.8489069867123876,0.7289115812020823,2356,4991,21,1173
IMG-ARM1-K5-replicate,0.75,5,4165,3931.0,234.0,1087.0,0.85614722857454,0.7264037021153108,2343,4992,20,1186
IMG-ARM1-K5-replicate,0.85,1,5316,3970.0,1346.0,1048.0,0.7683375266111865,0.7226377193081216,2353,4973,39,1176
IMG-ARM1-K5-replicate,0.85,2,4629,3918.0,711.0,1100.0,0.8122732455685705,0.7226830455126352,2336,4985,27,1193
IMG-ARM1-K5-replicate,0.85,3,4332,3882.0,450.0,1136.0,0.8303743315508022,0.7206641907820651,2318,4991,21,1211
IMG-ARM1-K5-replicate,0.85,4,4202,3865.0,337.0,1153.0,0.8383947939262473,0.7192457617486222,2310,4992,20,1219
IMG-ARM1-K5-replicate,0.85,5,4059,3835.0,224.0,1183.0,0.844992839043737,0.716644140691302,2298,4992,20,1231
IMG-ARM1-K5-replicate,0.9,1,4807,3644.0,1163.0,1374.0,0.7417811704834606,0.6960862933708066,2221,4980,32,1308
IMG-ARM1-K5-replicate,0.9,2,4189,3575.0,614.0,1443.0,0.7765830346475507,0.6937900400135187,2194,4991,21,1335
IMG-ARM1-K5-replicate,0.9,3,3921,3536.0,385.0,1482.0,0.7911399485401052,0.6908819994242368,2173,4996,16,1356
IMG-ARM1-K5-replicate,0.9,4,3807,3517.0,290.0,1501.0,0.7970538243626062,0.6886174892017056,2161,4997,15,1368
IMG-ARM1-K5-replicate,0.9,5,3685,3497.0,188.0,1521.0,0.8036309318625761,0.6864566308319534,2151,4997,15,1378
IMG-ARM1-K5-replicate,0.95,1,4803,3641.0,1162.0,1377.0,0.741472355157316,0.6959736095320351,2219,4981,31,1310
IMG-ARM1-K5-replicate,0.95,2,4186,3572.0,614.0,1446.0,0.7761842677096914,0.6933568581859744,2192,4991,21,1337
IMG-ARM1-K5-replicate,0.95,3,3918,3533.0,385.0,1485.0,0.7907341092211281,0.6904496572154006,2171,4996,16,1358
IMG-ARM1-K5-replicate,0.95,4,3804,3514.0,290.0,1504.0,0.7966447517569712,0.68818531765609,2159,4997,15,1370
IMG-ARM1-K5-replicate,0.95,5,3682,3494.0,188.0,1524.0,0.8032183908045977,0.6860244576855554,2149,4997,15,1380
IMG-ARM1-K5-replicate,0.98,1,3457,2689.0,768.0,2329.0,0.6345722713864306,0.6087692475759421,1806,4989,23,1723
IMG-ARM1-K5-replicate,0.98,2,3000,2589.0,411.0,2429.0,0.645796956847094,0.5998559000557468,1752,4997,15,1777
IMG-ARM1-K5-replicate,0.98,3,2790,2547.0,243.0,2471.0,0.6524077868852459,0.5954892704605104,1727,5000,12,1802
IMG-ARM1-K5-replicate,0.98,4,2711,2524.0,187.0,2494.0,0.6531245956786129,0.5923554680328572,1711,5001,11,1818
IMG-ARM1-K5-replicate,0.98,5,2626,2503.0,123.0,2515.0,0.6548927263212977,0.5895042178092946,1698,5001,11,1831
IMG-ARM1-K5-replicate,1.0,1,3452,2684.0,768.0,2334.0,0.6337662337662338,0.6087692475759421,1806,4989,23,1723
IMG-ARM1-K5-replicate,1.0,2,2995,2584.0,411.0,2434.0,0.6449519530762511,0.5998559000557468,1752,4997,15,1777
IMG-ARM1-K5-replicate,1.0,3,2785,2542.0,243.0,2476.0,0.6515442778418556,0.5954892704605104,1727,5000,12,1802
IMG-ARM1-K5-replicate,1.0,4,2706,2519.0,187.0,2499.0,0.6522527187985501,0.5923554680328572,1711,5001,11,1818
IMG-ARM1-K5-replicate,1.0,5,2621,2498.0,123.0,2520.0,0.6540123052755596,0.5895042178092946,1698,5001,11,1831
